second	tx	tx_get	tx_put	tx_del	rx	rx_getSucc	rx_putSucc	rx_delSucc
102	4991117.00	0.00	0.00	0.00	4439001.00	4439017.00	0.00	0.00	
103	5037538.00	0.00	0.00	0.00	4442376.00	4442298.00	0.00	0.00	
104	5036016.00	0.00	0.00	0.00	4442458.00	4442502.00	0.00	0.00	
105	5027509.00	0.00	0.00	0.00	4444159.00	4444092.00	0.00	0.00	
106	5012282.00	0.00	0.00	0.00	4445748.00	4445810.00	0.00	0.00	
107	5009883.00	0.00	0.00	0.00	4441444.00	4441425.00	0.00	0.00	
108	4988768.00	0.00	0.00	0.00	4442687.00	4442701.00	0.00	0.00	
109	4994849.00	0.00	0.00	0.00	4441679.00	4441660.00	0.00	0.00	
110	4985439.00	0.00	0.00	0.00	4443815.00	4443748.00	0.00	0.00	
111	4978276.00	0.00	0.00	0.00	4440652.00	4440695.00	0.00	0.00	
112	4987548.00	0.00	0.00	0.00	4442527.00	4442539.00	0.00	0.00	
113	5024871.00	0.00	0.00	0.00	4447059.00	4447057.00	0.00	0.00	
114	5032551.00	0.00	0.00	0.00	4443558.00	4443525.00	0.00	0.00	
115	5037029.00	0.00	0.00	0.00	4444966.00	4444954.00	0.00	0.00	
116	5012659.00	0.00	0.00	0.00	4443349.00	4443335.00	0.00	0.00	
117	5014669.00	0.00	0.00	0.00	4441782.00	4441796.00	0.00	0.00	
118	4974532.00	0.00	0.00	0.00	4438784.00	4438755.00	0.00	0.00	
119	4944213.00	0.00	0.00	0.00	4440233.00	4440264.00	0.00	0.00	
120	4965490.00	0.00	0.00	0.00	4439947.00	4439902.00	0.00	0.00	
121	4981879.00	0.00	0.00	0.00	4445578.00	4445583.00	0.00	0.00	
122	5012657.00	0.00	0.00	0.00	4444280.00	4444277.00	0.00	0.00	
123	5009890.00	0.00	0.00	0.00	4443881.00	4443863.00	0.00	0.00	
124	5053944.00	0.00	0.00	0.00	4451777.00	4451782.00	0.00	0.00	
125	5051526.00	0.00	0.00	0.00	4449747.00	4449715.00	0.00	0.00	
126	5014200.00	0.00	0.00	0.00	4448620.00	4448602.00	0.00	0.00	
127	5018806.00	0.00	0.00	0.00	4445647.00	4445666.00	0.00	0.00	
128	5006410.00	0.00	0.00	0.00	4444141.00	4444128.00	0.00	0.00	
129	4996467.00	0.00	0.00	0.00	4445670.00	4445678.00	0.00	0.00	
130	4985455.00	0.00	0.00	0.00	4443744.00	4443770.00	0.00	0.00	
131	4978450.00	0.00	0.00	0.00	4445637.00	4445628.00	0.00	0.00	
132	4969747.00	0.00	0.00	0.00	4443537.00	4443543.00	0.00	0.00	
133	4964159.00	0.00	0.00	0.00	4444121.00	4444105.00	0.00	0.00	
134	5008686.00	0.00	0.00	0.00	4445138.00	4445100.00	0.00	0.00	
135	5053353.00	0.00	0.00	0.00	4446467.00	4446512.00	0.00	0.00	
136	5024400.00	0.00	0.00	0.00	4444488.00	4444447.00	0.00	0.00	
137	5024715.00	0.00	0.00	0.00	4444647.00	4444679.00	0.00	0.00	
138	5001167.00	0.00	0.00	0.00	4442574.00	4442539.00	0.00	0.00	
139	5009425.00	0.00	0.00	0.00	4441036.00	4441059.00	0.00	0.00	
140	5031117.00	0.00	0.00	0.00	4448166.00	4448088.00	0.00	0.00	
141	5040677.00	0.00	0.00	0.00	4449896.00	4449960.00	0.00	0.00	
142	5040948.00	0.00	0.00	0.00	4450401.00	4450367.00	0.00	0.00	
143	5025340.00	0.00	0.00	0.00	4448151.00	4448183.00	0.00	0.00	
144	4999381.00	0.00	0.00	0.00	4445552.00	4445534.00	0.00	0.00	
145	4974886.00	0.00	0.00	0.00	4444827.00	4444812.00	0.00	0.00	
146	4996890.00	0.00	0.00	0.00	4445412.00	4445381.00	0.00	0.00	
147	4995142.00	0.00	0.00	0.00	4443320.00	4443347.00	0.00	0.00	
148	4986142.00	0.00	0.00	0.00	4442341.00	4442296.00	0.00	0.00	
149	4994281.00	0.00	0.00	0.00	4439896.00	4439934.00	0.00	0.00	
150	5014301.00	0.00	0.00	0.00	4442475.00	4442488.00	0.00	0.00	
151	5036814.00	0.00	0.00	0.00	4444836.00	4444817.00	0.00	0.00	
152	6150227.00	0.00	0.00	0.00	2074117.00	2074146.00	0.00	0.00	
153	5738496.00	0.00	0.00	0.00	2831063.00	2830303.00	0.00	0.00	
154	5297981.00	0.00	0.00	0.00	3802742.00	3802678.00	0.00	0.00	
155	5235761.00	0.00	0.00	0.00	3987879.00	3987775.00	0.00	0.00	
156	5195746.00	0.00	0.00	0.00	4103824.00	4103790.00	0.00	0.00	
157	5146890.00	0.00	0.00	0.00	4186756.00	4186697.00	0.00	0.00	
158	5118800.00	0.00	0.00	0.00	4250721.00	4250716.00	0.00	0.00	
159	5165946.00	0.00	0.00	0.00	4248396.00	4248381.00	0.00	0.00	
160	5104545.00	0.00	0.00	0.00	4271069.00	4271044.00	0.00	0.00	
