second	tx	tx_get	tx_put	tx_del	rx	rx_getSucc	rx_putSucc	rx_delSucc
148	43441164.00	43441164.00	0.00	0.00	42666696.00	42666680.00	0.00	0.00	0.00	0.00
149	44999924.00	44999924.00	0.00	0.00	44564552.00	44564516.00	0.00	0.00	0.00	0.00
150	44999848.00	44999848.00	0.00	0.00	44570176.00	44570192.00	0.00	0.00	0.00	0.00
151	45000244.00	45000244.00	0.00	0.00	44575952.00	44575888.00	0.00	0.00	0.00	0.00
152	44999904.00	44999904.00	0.00	0.00	44586028.00	44586056.00	0.00	0.00	0.00	0.00
153	45000156.00	45000152.00	0.00	0.00	44616892.00	44616844.00	0.00	0.00	0.00	0.00
154	44999888.00	44999888.00	0.00	0.00	44646484.00	44646488.00	0.00	0.00	0.00	0.00
155	44999916.00	44999916.00	0.00	0.00	44654824.00	44654780.00	0.00	0.00	0.00	0.00
156	45000028.00	45000028.00	0.00	0.00	44672352.00	44672344.00	0.00	0.00	0.00	0.00
157	44999904.00	44999904.00	0.00	0.00	44684528.00	44684528.00	0.00	0.00	0.00	0.00
158	45000140.00	45000140.00	0.00	0.00	44691384.00	44691360.00	0.00	0.00	0.00	0.00
159	44999376.00	44999376.00	0.00	0.00	44702176.00	44702176.00	0.00	0.00	0.00	0.00
160	44999916.00	44999916.00	0.00	0.00	44713688.00	44713684.00	0.00	0.00	0.00	0.00
161	40848712.00	40848712.00	0.00	0.00	39288092.00	39288032.00	0.00	0.00	0.00	0.00
162	40999756.00	40999756.00	0.00	0.00	39586304.00	39586272.00	0.00	0.00	0.00	0.00
163	41013452.00	41013452.00	0.00	0.00	39595936.00	39595992.00	0.00	0.00	0.00	0.00
164	43096684.00	43096684.00	0.00	0.00	42291612.00	42291568.00	0.00	0.00	0.00	0.00
165	44999936.00	44999936.00	0.00	0.00	44755496.00	44755520.00	0.00	0.00	0.00	0.00
166	45000024.00	45000024.00	0.00	0.00	44756272.00	44756252.00	0.00	0.00	0.00	0.00
167	45000048.00	45000048.00	0.00	0.00	44758864.00	44758780.00	0.00	0.00	0.00	0.00
168	45000024.00	45000024.00	0.00	0.00	44761504.00	44761548.00	0.00	0.00	0.00	0.00
169	44097072.00	44097072.00	0.00	0.00	43662416.00	43662408.00	0.00	0.00	0.00	0.00
170	42481088.00	42481088.00	0.00	0.00	41595896.00	41595868.00	0.00	0.00	0.00	0.00
171	41131508.00	41131508.00	0.00	0.00	39767816.00	39767784.00	0.00	0.00	0.00	0.00
172	43096968.00	43096968.00	0.00	0.00	42330152.00	42330096.00	0.00	0.00	0.00	0.00
173	45000208.00	45000208.00	0.00	0.00	44838288.00	44838328.00	0.00	0.00	0.00	0.00
174	45000148.00	45000148.00	0.00	0.00	44852552.00	44852540.00	0.00	0.00	0.00	0.00
175	44999948.00	44999948.00	0.00	0.00	44865864.00	44865872.00	0.00	0.00	0.00	0.00
176	44999104.00	44999104.00	0.00	0.00	44879848.00	44879808.00	0.00	0.00	0.00	0.00
177	44999996.00	44999996.00	0.00	0.00	44890672.00	44890664.00	0.00	0.00	0.00	0.00
178	44999540.00	44999540.00	0.00	0.00	44894244.00	44894260.00	0.00	0.00	0.00	0.00
179	45000132.00	45000132.00	0.00	0.00	44901356.00	44901316.00	0.00	0.00	0.00	0.00
180	44999920.00	44999920.00	0.00	0.00	44906100.00	44906076.00	0.00	0.00	0.00	0.00
181	44999852.00	44999852.00	0.00	0.00	44917624.00	44917636.00	0.00	0.00	0.00	0.00
182	45000192.00	45000192.00	0.00	0.00	44925408.00	44925400.00	0.00	0.00	0.00	0.00
183	44999928.00	44999928.00	0.00	0.00	44928196.00	44928128.00	0.00	0.00	0.00	0.00
184	45000056.00	45000056.00	0.00	0.00	44934052.00	44934072.00	0.00	0.00	0.00	0.00
185	45000180.00	45000180.00	0.00	0.00	44940316.00	44940260.00	0.00	0.00	0.00	0.00
186	45000184.00	45000184.00	0.00	0.00	44944248.00	44944272.00	0.00	0.00	0.00	0.00
187	44992600.00	44992600.00	0.00	0.00	44941912.00	44941892.00	0.00	0.00	0.00	0.00
188	44999948.00	44999948.00	0.00	0.00	44954400.00	44954408.00	0.00	0.00	0.00	0.00
189	45000124.00	45000120.00	0.00	0.00	44957480.00	44957468.00	0.00	0.00	0.00	0.00
