second	tx	tx_grant	tx_grant_re4wait	tx_release	tx_release_re4modfail	tx_release_re4wait	rx	rx_grantSucc	rx_queueSucc	rx_releaseSucc	rx_grantFail	rx_grantModFail	rx_releaseFail	rx_releaseModFail	rx_p4	rx_grantSucc_p4	rx_queueSucc_p4	rx_releaseSucc_p4	rx_grantFail_p4	rx_releaseFail_p4	rx_bdFail_p4	rx_mirror_p4	rx_fpga	rx_grantSucc_fpga	rx_queueSucc_fpga	rx_releaseSucc_fpga	rx_grantFail_fpga	rx_grantModFail_fpga	rx_grantModHitFail_fpga	rx_grantModNfsFail_fpga	rx_releaseFail_fpga	rx_releaseModFail_fpga	rx_releaseModHitFail_fpga	rx_releaseModNfsFail_fpga	dropped_pkt	txn_fail	txn_total	
75	3643832.00	2316322.00	46452.00	1253271.00	0.00	27787.00	3565411.00	1253724.00	0.00	1251669.00	1059870.00	0.00	56.00	0.00	1192419.00	348178.00	0.00	348058.00	496149.00	34.00	0.00	0.00	2372901.00	905546.00	0.00	903612.00	563721.00	0.00	0.00	0.00	22.00	0.00	0.00	0.00	0.00	3538.00	2316332.00	
76	3799024.00	2381605.00	38497.00	1354315.00	0.00	24607.00	3731602.00	1354122.00	0.00	1352545.00	1024658.00	0.00	68.00	0.00	1360112.00	412089.00	0.00	412049.00	535930.00	44.00	0.00	0.00	2371283.00	942034.00	0.00	940496.00	488729.00	0.00	0.00	0.00	24.00	0.00	0.00	0.00	0.00	2504.00	2381607.00	
77	3801719.00	2380455.00	38609.00	1357655.00	0.00	25001.00	3734693.00	1357834.00	0.00	1356236.00	1020524.00	0.00	38.00	0.00	1394180.00	427608.00	0.00	427478.00	539065.00	29.00	0.00	0.00	2340452.00	930226.00	0.00	928758.00	481459.00	0.00	0.00	0.00	9.00	0.00	0.00	0.00	0.00	2483.00	2380457.00	
78	3849039.00	2392175.00	34868.00	1399467.00	0.00	22530.00	3787686.00	1399327.00	0.00	1397938.00	990113.00	0.00	41.00	0.00	1501902.00	471271.00	0.00	471294.00	559297.00	40.00	0.00	0.00	2285524.00	928059.00	0.00	926645.00	430819.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	2216.00	2392171.00	
79	3842446.00	2381591.00	34718.00	1403738.00	0.00	22399.00	3781932.00	1403753.00	0.00	1402485.00	975598.00	0.00	11.00	0.00	1532763.00	485726.00	0.00	485671.00	561355.00	11.00	0.00	0.00	2249084.00	918027.00	0.00	916814.00	414244.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2490.00	2381599.00	
80	3980854.00	2473960.00	26586.00	1462984.00	0.00	17324.00	3934476.00	1462898.00	0.00	1461826.00	1009534.00	0.00	33.00	0.00	1648074.00	521484.00	0.00	521418.00	605141.00	31.00	0.00	0.00	2286219.00	941414.00	0.00	940410.00	404394.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	1415.00	2473966.00	
81	3962452.00	2457279.00	28023.00	1458417.00	0.00	18733.00	3914598.00	1458845.00	0.00	1457930.00	997771.00	0.00	7.00	0.00	1675622.00	536194.00	0.00	536106.00	603316.00	6.00	0.00	0.00	2238931.00	922651.00	0.00	921824.00	394455.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	1525.00	2457288.00	
82	4040404.00	2506162.00	23114.00	1495730.00	0.00	15398.00	3999597.00	1495365.00	0.00	1494699.00	1009241.00	0.00	17.00	0.00	1747288.00	559182.00	0.00	559149.00	628940.00	17.00	0.00	0.00	2252035.00	936184.00	0.00	935552.00	380301.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1069.00	2506163.00	
83	4011758.00	2481730.00	24362.00	1488478.00	0.00	17188.00	3969216.00	1488899.00	0.00	1488093.00	992226.00	0.00	6.00	0.00	1761198.00	571848.00	0.00	571821.00	617524.00	6.00	0.00	0.00	2208030.00	917053.00	0.00	916273.00	374703.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1116.00	2481741.00	
84	4101655.00	2542798.00	18948.00	1527086.00	0.00	12823.00	4066949.00	1526508.00	0.00	1525843.00	1014352.00	0.00	18.00	0.00	1833902.00	593132.00	0.00	593264.00	647489.00	17.00	0.00	0.00	2232819.00	933376.00	0.00	932579.00	366863.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	805.00	2542800.00	
85	4078336.00	2517668.00	21497.00	1524218.00	0.00	14953.00	4042882.00	1524946.00	0.00	1524642.00	993224.00	0.00	2.00	0.00	1837115.00	601514.00	0.00	601288.00	634313.00	1.00	0.00	0.00	2205701.00	923434.00	0.00	923354.00	358912.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	807.00	2517669.00	
86	4192094.00	2613681.00	12893.00	1556746.00	0.00	8775.00	4169237.00	1556554.00	0.00	1556106.00	1056362.00	0.00	23.00	0.00	1912077.00	613316.00	0.00	613314.00	685425.00	22.00	0.00	0.00	2256968.00	943238.00	0.00	942792.00	370937.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	434.00	2613681.00	
87	4087458.00	2493036.00	20747.00	1558866.00	0.00	14809.00	4050356.00	1558869.00	0.00	1558146.00	933299.00	0.00	5.00	0.00	1878702.00	626322.00	0.00	626366.00	626013.00	1.00	0.00	0.00	2171621.00	932549.00	0.00	931783.00	307286.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	945.00	2493036.00	
88	4190486.00	2572340.00	13426.00	1595602.00	0.00	9118.00	4169232.00	1596252.00	0.00	1596071.00	976660.00	0.00	35.00	0.00	1944761.00	637965.00	0.00	637822.00	668941.00	33.00	0.00	0.00	2224257.00	958287.00	0.00	958249.00	307719.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	592.00	2572344.00	
89	4143893.00	2537889.00	16298.00	1578092.00	0.00	11614.00	4112468.00	1577203.00	0.00	1576523.00	958693.00	0.00	2.00	0.00	1952556.00	649650.00	0.00	649683.00	653221.00	2.00	0.00	0.00	2159865.00	927553.00	0.00	926840.00	305472.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	629.00	2537891.00	
90	4266243.00	2641678.00	7733.00	1611342.00	0.00	5491.00	4253273.00	1611324.00	0.00	1611405.00	1030210.00	0.00	34.00	0.00	2031119.00	663724.00	0.00	663617.00	703744.00	34.00	0.00	0.00	2221858.00	947600.00	0.00	947791.00	326467.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	295.00	2641679.00	
91	4205018.00	2669343.00	11763.00	1516671.00	0.00	7243.00	4185316.00	1516473.00	0.00	1516528.00	1152351.00	0.00	4.00	0.00	2074623.00	675971.00	0.00	676034.00	722615.00	3.00	0.00	0.00	2110732.00	840501.00	0.00	840494.00	429736.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	274.00	2669354.00	
92	4260400.00	2732408.00	6085.00	1518317.00	0.00	3591.00	4251029.00	1518535.00	0.00	1518486.00	1213837.00	0.00	13.00	0.00	2117080.00	681410.00	0.00	681345.00	754313.00	12.00	0.00	0.00	2133791.00	837125.00	0.00	837141.00	459524.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	148.00	2732408.00	
93	4233757.00	2706706.00	8072.00	1514020.00	0.00	4961.00	4220584.00	1514204.00	0.00	1513819.00	1192494.00	0.00	8.00	0.00	2129822.00	691486.00	0.00	691446.00	746883.00	7.00	0.00	0.00	2090705.00	822718.00	0.00	822375.00	445611.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	309.00	2706708.00	
94	4290275.00	2748914.00	3801.00	1535354.00	0.00	2206.00	4285473.00	1535557.00	0.00	1535710.00	1213995.00	0.00	26.00	0.00	2167034.00	699133.00	0.00	699079.00	768798.00	24.00	0.00	0.00	2118252.00	836423.00	0.00	836631.00	445197.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	64.00	2748915.00	
95	4260918.00	2714225.00	7456.00	1535071.00	0.00	4167.00	4248171.00	1534812.00	0.00	1534591.00	1178738.00	0.00	2.00	0.00	2168818.00	708745.00	0.00	708825.00	751247.00	1.00	0.00	0.00	2079326.00	826067.00	0.00	825766.00	427493.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	210.00	2714229.00	
96	4300405.00	2749244.00	3219.00	1546062.00	0.00	1881.00	4295292.00	1545948.00	0.00	1546151.00	1203094.00	0.00	18.00	0.00	2203559.00	714652.00	0.00	714645.00	774245.00	17.00	0.00	0.00	2091652.00	831296.00	0.00	831506.00	428849.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	48.00	2749263.00	
97	4272965.00	2717026.00	5994.00	1546423.00	0.00	3522.00	4262136.00	1546253.00	0.00	1545813.00	1169932.00	0.00	0.00	0.00	2213479.00	728782.00	0.00	728730.00	755967.00	0.00	0.00	0.00	2048520.00	817471.00	0.00	817085.00	413965.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	141.00	2717022.00	
98	4301113.00	2737610.00	4143.00	1556986.00	0.00	2374.00	4295708.00	1557237.00	0.00	1557343.00	1180993.00	0.00	17.00	0.00	2236567.00	733701.00	0.00	733670.00	769180.00	16.00	0.00	0.00	2059025.00	823537.00	0.00	823674.00	411813.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	70.00	2737613.00	
99	4288174.00	2724020.00	4473.00	1557003.00	0.00	2681.00	4280825.00	1557094.00	0.00	1556913.00	1166785.00	0.00	2.00	0.00	2250238.00	743674.00	0.00	743658.00	762904.00	2.00	0.00	0.00	2030557.00	813420.00	0.00	813255.00	403882.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	81.00	2724025.00	
100	4300406.00	2711440.00	4470.00	1582142.00	0.00	2355.00	4293227.00	1582321.00	0.00	1581947.00	1128774.00	0.00	19.00	0.00	2256326.00	750963.00	0.00	750931.00	754414.00	18.00	0.00	0.00	2036735.00	831358.00	0.00	831016.00	374360.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	371.00	2711446.00	
101	4297775.00	2646031.00	6377.00	1640938.00	0.00	4429.00	4287260.00	1640912.00	0.00	1640905.00	1005394.00	0.00	2.00	0.00	2235906.00	759946.00	0.00	759924.00	716036.00	0.00	0.00	0.00	2051308.00	880966.00	0.00	880982.00	289358.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	239.00	2646035.00	
102	4346042.00	2683625.00	1984.00	1659162.00	0.00	1271.00	4341615.00	1658822.00	0.00	1658689.00	1023917.00	0.00	22.00	0.00	2273295.00	768338.00	0.00	768351.00	736587.00	20.00	0.00	0.00	2068156.00	890484.00	0.00	890338.00	287332.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	23.00	2683624.00	
103	4323103.00	2654190.00	5148.00	1660062.00	0.00	3703.00	4314321.00	1660148.00	0.00	1660071.00	994062.00	0.00	0.00	0.00	2270837.00	775808.00	0.00	775710.00	719319.00	0.00	0.00	0.00	2043444.00	884340.00	0.00	884361.00	274743.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	127.00	2654196.00	
104	4331284.00	2665052.00	3479.00	1660367.00	0.00	2386.00	4326488.00	1660804.00	0.00	1660747.00	1004834.00	0.00	18.00	0.00	2290836.00	780060.00	0.00	780073.00	730684.00	18.00	0.00	0.00	2035572.00	880747.00	0.00	880677.00	274148.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	34.00	2665054.00	
105	4314988.00	2648217.00	4512.00	1659022.00	0.00	3237.00	4307158.00	1658986.00	0.00	1659110.00	988966.00	0.00	4.00	0.00	2293450.00	786825.00	0.00	786872.00	719750.00	3.00	0.00	0.00	2013619.00	872164.00	0.00	872239.00	269216.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	128.00	2648219.00	
106	4336816.00	2680219.00	2009.00	1653262.00	0.00	1327.00	4331822.00	1652555.00	0.00	1652627.00	1026532.00	0.00	13.00	0.00	2319709.00	789098.00	0.00	789117.00	741483.00	11.00	0.00	0.00	2012019.00	863457.00	0.00	863511.00	285049.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	15.00	2680227.00	
107	4323789.00	2705455.00	1744.00	1615561.00	0.00	1029.00	4323293.00	1616433.00	0.00	1616165.00	1090569.00	0.00	4.00	0.00	2347104.00	794761.00	0.00	794644.00	757697.00	3.00	0.00	0.00	1976069.00	821674.00	0.00	821520.00	332874.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	13.00	2705457.00	
108	4341209.00	2712441.00	1388.00	1626534.00	0.00	847.00	4338569.00	1626289.00	0.00	1626561.00	1085627.00	0.00	24.00	0.00	2365230.00	803015.00	0.00	802995.00	759197.00	23.00	0.00	0.00	1973270.00	823273.00	0.00	823566.00	326430.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	14.00	2712444.00	
109	4345879.00	2728605.00	947.00	1615830.00	0.00	498.00	4344522.00	1615799.00	0.00	1615765.00	1112897.00	0.00	6.00	0.00	2384976.00	804316.00	0.00	804366.00	776289.00	4.00	0.00	0.00	1959493.00	811484.00	0.00	811399.00	336608.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	15.00	2728615.00	
110	4333878.00	2729186.00	1708.00	1601980.00	0.00	1004.00	4330992.00	1601921.00	0.00	1601796.00	1127159.00	0.00	8.00	0.00	2392072.00	804828.00	0.00	804827.00	782409.00	8.00	0.00	0.00	1938813.00	797094.00	0.00	796969.00	344750.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	21.00	2729186.00	
111	4346994.00	2731586.00	909.00	1613933.00	0.00	567.00	4344254.00	1613442.00	0.00	1613508.00	1117190.00	0.00	10.00	0.00	2402998.00	810605.00	0.00	810603.00	781782.00	8.00	0.00	0.00	1941154.00	802838.00	0.00	802905.00	335409.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	14.00	2731595.00	
112	4334056.00	2730858.00	1561.00	1600703.00	0.00	934.00	4333606.00	1601323.00	0.00	1601325.00	1130714.00	0.00	6.00	0.00	2407795.00	809162.00	0.00	809121.00	789506.00	6.00	0.00	0.00	1925576.00	792163.00	0.00	792205.00	341209.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	17.00	2730850.00	
113	4342549.00	2727218.00	2142.00	1611917.00	0.00	1272.00	4338633.00	1611781.00	0.00	1611695.00	1115231.00	0.00	8.00	0.00	2415938.00	817184.00	0.00	817164.00	781583.00	7.00	0.00	0.00	1922777.00	794597.00	0.00	794531.00	333648.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	17.00	2727230.00	
114	4350001.00	2746054.00	1386.00	1601731.00	0.00	831.00	4348395.00	1601779.00	0.00	1602006.00	1144482.00	0.00	15.00	0.00	2434813.00	816941.00	0.00	817035.00	800828.00	9.00	0.00	0.00	1913472.00	784839.00	0.00	784971.00	343656.00	0.00	0.00	0.00	6.00	0.00	0.00	0.00	0.00	30.00	2746053.00	
115	4349470.00	2754482.00	784.00	1593783.00	0.00	423.00	4347486.00	1593651.00	0.00	1593532.00	1160207.00	0.00	11.00	0.00	2441045.00	816391.00	0.00	816332.00	808316.00	6.00	0.00	0.00	1906355.00	777259.00	0.00	777200.00	351891.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00	0.00	2754491.00	
116	4341715.00	2744436.00	766.00	1596073.00	0.00	442.00	4340271.00	1595947.00	0.00	1595843.00	1148391.00	0.00	7.00	0.00	2447737.00	822487.00	0.00	822467.00	802777.00	6.00	0.00	0.00	1892452.00	773460.00	0.00	773376.00	345615.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	11.00	2744439.00	
117	4356703.00	2751351.00	608.00	1604372.00	0.00	373.00	4356159.00	1604490.00	0.00	1604504.00	1147039.00	0.00	7.00	0.00	2461308.00	827447.00	0.00	827464.00	806391.00	6.00	0.00	0.00	1894732.00	777043.00	0.00	777040.00	340648.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	13.00	2751354.00	
118	4344985.00	2741377.00	1228.00	1601608.00	0.00	773.00	4341964.00	1601241.00	0.00	1601199.00	1139486.00	0.00	4.00	0.00	2465901.00	832347.00	0.00	832321.00	801229.00	4.00	0.00	0.00	1876029.00	768894.00	0.00	768878.00	338257.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	26.00	2741382.00	
119	4358543.00	2751272.00	563.00	1606362.00	0.00	346.00	4358411.00	1606607.00	0.00	1606559.00	1145092.00	0.00	11.00	0.00	2481908.00	837062.00	0.00	836990.00	807846.00	10.00	0.00	0.00	1876365.00	769548.00	0.00	769568.00	337248.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	15.00	2751280.00	
120	4348676.00	2750656.00	530.00	1597148.00	0.00	343.00	4348963.00	1597536.00	0.00	1597573.00	1153805.00	0.00	9.00	0.00	2488423.00	837426.00	0.00	837463.00	813525.00	9.00	0.00	0.00	1860500.00	760108.00	0.00	760112.00	340280.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	2750658.00	
121	4350483.00	2752928.00	435.00	1596830.00	0.00	291.00	4349984.00	1596926.00	0.00	1596837.00	1156079.00	0.00	8.00	0.00	2495986.00	841314.00	0.00	841264.00	813400.00	8.00	0.00	0.00	1853868.00	755615.00	0.00	755574.00	342680.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	2752927.00	
122	2238497.00	1323341.00	68116.00	816039.00	0.00	31002.00	2116626.00	814578.00	0.00	809499.00	492508.00	0.00	71.00	0.00	104653.00	51471.00	0.00	52839.00	291.00	52.00	0.00	0.00	2012004.00	763107.00	0.00	756661.00	492217.00	0.00	0.00	0.00	19.00	0.00	0.00	0.00	0.00	12460.00	1323338.00	
123	3039903.00	1809004.00	62916.00	1130659.00	0.00	37324.00	2929584.00	1131062.00	0.00	1126547.00	671617.00	0.00	102.00	0.00	585615.00	181971.00	0.00	181767.00	221786.00	91.00	0.00	0.00	2343713.00	949091.00	0.00	944781.00	449831.00	0.00	0.00	0.00	11.00	0.00	0.00	0.00	0.00	7787.00	1809013.00	
124	3465184.00	2052247.00	52104.00	1322588.00	0.00	38245.00	3367713.00	1322638.00	0.00	1319491.00	725381.00	0.00	33.00	0.00	1018164.00	323356.00	0.00	323332.00	371448.00	28.00	0.00	0.00	2349379.00	999282.00	0.00	996160.00	353933.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00	4354.00	2052249.00	
125	3654293.00	2195370.00	45243.00	1381198.00	0.00	32482.00	3572116.00	1381294.00	0.00	1379243.00	811334.00	0.00	49.00	0.00	1117174.00	342342.00	0.00	342228.00	432566.00	38.00	0.00	0.00	2454744.00	1038952.00	0.00	1037013.00	378768.00	0.00	0.00	0.00	11.00	0.00	0.00	0.00	0.00	3073.00	2195372.00	
126	3784966.00	2344578.00	39588.00	1375239.00	0.00	25562.00	3716019.00	1375320.00	0.00	1373657.00	966860.00	0.00	51.00	0.00	1318836.00	403343.00	0.00	403286.00	512173.00	34.00	0.00	0.00	2397054.00	971978.00	0.00	970372.00	454687.00	0.00	0.00	0.00	17.00	0.00	0.00	0.00	0.00	2623.00	2344575.00	
127	3833524.00	2387069.00	38095.00	1384240.00	0.00	24120.00	3768179.00	1384284.00	0.00	1383056.00	1000595.00	0.00	35.00	0.00	1378719.00	423380.00	0.00	423332.00	531987.00	20.00	0.00	0.00	2389254.00	960906.00	0.00	959725.00	468608.00	0.00	0.00	0.00	15.00	0.00	0.00	0.00	0.00	2388.00	2387083.00	
128	3918259.00	2435461.00	29990.00	1432541.00	0.00	20268.00	3865271.00	1432570.00	0.00	1431361.00	1001052.00	0.00	59.00	0.00	1522658.00	472720.00	0.00	472643.00	577253.00	42.00	0.00	0.00	2342389.00	959852.00	0.00	958722.00	423799.00	0.00	0.00	0.00	17.00	0.00	0.00	0.00	0.00	1653.00	2435459.00	
129	3943159.00	2460490.00	29527.00	1433253.00	0.00	19889.00	3891734.00	1433343.00	0.00	1432379.00	1025850.00	0.00	23.00	0.00	1555019.00	483663.00	0.00	483602.00	587741.00	13.00	0.00	0.00	2336576.00	949679.00	0.00	948778.00	438109.00	0.00	0.00	0.00	10.00	0.00	0.00	0.00	0.00	1588.00	2460496.00	
130	3988770.00	2493296.00	27256.00	1450640.00	0.00	17578.00	3941766.00	1450623.00	0.00	1449535.00	1041327.00	0.00	57.00	0.00	1641049.00	514666.00	0.00	514670.00	611686.00	27.00	0.00	0.00	2300497.00	935959.00	0.00	934866.00	429641.00	0.00	0.00	0.00	30.00	0.00	0.00	0.00	0.00	1355.00	2493301.00	
131	4025572.00	2496396.00	24765.00	1486808.00	0.00	17604.00	3982573.00	1486944.00	0.00	1486406.00	1009096.00	0.00	31.00	0.00	1669401.00	530523.00	0.00	530401.00	608471.00	7.00	0.00	0.00	2313077.00	956421.00	0.00	956006.00	400626.00	0.00	0.00	0.00	24.00	0.00	0.00	0.00	0.00	1051.00	2496396.00	
132	4117939.00	2560181.00	17544.00	1527837.00	0.00	12378.00	4085653.00	1527610.00	0.00	1526872.00	1030896.00	0.00	52.00	0.00	1779893.00	565830.00	0.00	565864.00	648156.00	43.00	0.00	0.00	2305539.00	961780.00	0.00	961009.00	382741.00	0.00	0.00	0.00	9.00	0.00	0.00	0.00	0.00	635.00	2560187.00	
133	4067073.00	2499793.00	22509.00	1529157.00	0.00	15614.00	4028651.00	1529531.00	0.00	1528878.00	970185.00	0.00	22.00	0.00	1775723.00	575819.00	0.00	575723.00	624176.00	5.00	0.00	0.00	2252895.00	953712.00	0.00	953157.00	346009.00	0.00	0.00	0.00	17.00	0.00	0.00	0.00	0.00	1005.00	2499798.00	
134	4138542.00	2543747.00	17151.00	1565203.00	0.00	12441.00	4107452.00	1565150.00	0.00	1564600.00	977398.00	0.00	58.00	0.00	1839212.00	597873.00	0.00	597986.00	643312.00	41.00	0.00	0.00	2267995.00	967277.00	0.00	966615.00	334086.00	0.00	0.00	0.00	17.00	0.00	0.00	0.00	0.00	584.00	2543751.00	
135	4110193.00	2517531.00	19899.00	1558702.00	0.00	14062.00	4074893.00	1558452.00	0.00	1558089.00	958289.00	0.00	15.00	0.00	1844680.00	604365.00	0.00	604259.00	636056.00	1.00	0.00	0.00	2230166.00	954087.00	0.00	953832.00	322233.00	0.00	0.00	0.00	14.00	0.00	0.00	0.00	0.00	714.00	2517539.00	
136	4224555.00	2592854.00	11502.00	1611727.00	0.00	8473.00	4206272.00	1612160.00	0.00	1612138.00	981692.00	0.00	55.00	0.00	1931339.00	630180.00	0.00	629964.00	671164.00	32.00	0.00	0.00	2274706.00	981979.00	0.00	982174.00	310530.00	0.00	0.00	0.00	23.00	0.00	0.00	0.00	0.00	273.00	2592863.00	
137	4125175.00	2507597.00	19068.00	1584471.00	0.00	14040.00	4088930.00	1583877.00	0.00	1583237.00	921781.00	0.00	24.00	0.00	1912814.00	640812.00	0.00	641013.00	630988.00	1.00	0.00	0.00	2176106.00	943065.00	0.00	942225.00	290793.00	0.00	0.00	0.00	23.00	0.00	0.00	0.00	0.00	682.00	2507598.00	
138	4259399.00	2608296.00	9802.00	1634288.00	0.00	7013.00	4243719.00	1634943.00	0.00	1634693.00	973781.00	0.00	64.00	0.00	1995017.00	656701.00	0.00	656446.00	681820.00	50.00	0.00	0.00	2248464.00	978242.00	0.00	978247.00	291961.00	0.00	0.00	0.00	14.00	0.00	0.00	0.00	0.00	333.00	2608297.00	
139	4207663.00	2561803.00	13237.00	1623160.00	0.00	9463.00	4184199.00	1623029.00	0.00	1622813.00	938307.00	0.00	12.00	0.00	2003803.00	670052.00	0.00	670196.00	663555.00	0.00	0.00	0.00	2180360.00	952978.00	0.00	952618.00	274752.00	0.00	0.00	0.00	12.00	0.00	0.00	0.00	0.00	344.00	2561811.00	
140	4291860.00	2621187.00	7025.00	1658509.00	0.00	5139.00	4280449.00	1658952.00	0.00	1658594.00	962596.00	0.00	60.00	0.00	2049972.00	680256.00	0.00	680094.00	689590.00	31.00	0.00	0.00	2230231.00	978696.00	0.00	978500.00	273006.00	0.00	0.00	0.00	29.00	0.00	0.00	0.00	0.00	180.00	2621188.00	
141	4254318.00	2628742.00	9408.00	1609666.00	0.00	6502.00	4236579.00	1608957.00	0.00	1608931.00	1018598.00	0.00	17.00	0.00	2068333.00	680172.00	0.00	680222.00	707935.00	4.00	0.00	0.00	2168175.00	928786.00	0.00	928713.00	310664.00	0.00	0.00	0.00	13.00	0.00	0.00	0.00	0.00	290.00	2628745.00	
142	4282503.00	2649522.00	7647.00	1619936.00	0.00	5398.00	4270931.00	1620368.00	0.00	1620363.00	1030038.00	0.00	33.00	0.00	2088650.00	685322.00	0.00	685229.00	718075.00	24.00	0.00	0.00	2182154.00	935047.00	0.00	935135.00	311963.00	0.00	0.00	0.00	9.00	0.00	0.00	0.00	0.00	136.00	2649521.00	
143	4178283.00	2562778.00	15115.00	1590146.00	0.00	10244.00	4150372.00	1589993.00	0.00	1589222.00	971077.00	0.00	14.00	0.00	2065282.00	693295.00	0.00	693509.00	678475.00	3.00	0.00	0.00	2085027.00	896698.00	0.00	895714.00	292604.00	0.00	0.00	0.00	11.00	0.00	0.00	0.00	0.00	866.00	2562782.00	
144	4227797.00	2580079.00	11255.00	1628999.00	0.00	7464.00	4209010.00	1629071.00	0.00	1628862.00	950769.00	0.00	47.00	0.00	2087897.00	701953.00	0.00	701818.00	684100.00	27.00	0.00	0.00	2120853.00	927118.00	0.00	927047.00	266669.00	0.00	0.00	0.00	20.00	0.00	0.00	0.00	0.00	861.00	2580082.00	
145	4230881.00	2574331.00	10665.00	1638484.00	0.00	7403.00	4210845.00	1638258.00	0.00	1637744.00	934844.00	0.00	8.00	0.00	2114167.00	718462.00	0.00	718393.00	677305.00	7.00	0.00	0.00	2096688.00	919797.00	0.00	919351.00	257539.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	646.00	2574334.00	
146	4347607.00	2648444.00	2501.00	1694830.00	0.00	1833.00	4344641.00	1695282.00	0.00	1695401.00	953669.00	0.00	16.00	0.00	2178387.00	735452.00	0.00	735353.00	707568.00	15.00	0.00	0.00	2165981.00	959830.00	0.00	960049.00	246101.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	71.00	2648447.00	
147	4281415.00	2595413.00	7895.00	1672422.00	0.00	5686.00	4266568.00	1672188.00	0.00	1671776.00	922598.00	0.00	9.00	0.00	2162886.00	739026.00	0.00	739025.00	684829.00	6.00	0.00	0.00	2103688.00	933164.00	0.00	932753.00	237769.00	0.00	0.00	0.00	3.00	0.00	0.00	0.00	0.00	223.00	2595422.00	
148	4264128.00	2579137.00	9906.00	1668056.00	0.00	7029.00	4246385.00	1667838.00	0.00	1667592.00	910651.00	0.00	18.00	0.00	2163898.00	743543.00	0.00	743569.00	676768.00	17.00	0.00	0.00	2082205.00	924298.00	0.00	924024.00	233882.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	510.00	2579137.00	
149	4261076.00	2574377.00	9973.00	1669581.00	0.00	7146.00	4243157.00	1669587.00	0.00	1669250.00	904332.00	0.00	11.00	0.00	2180079.00	752120.00	0.00	752035.00	675914.00	10.00	0.00	0.00	2063104.00	917471.00	0.00	917214.00	228419.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	329.00	2574385.00	
150	4290786.00	2572967.00	7397.00	1705652.00	0.00	4772.00	4277670.00	1705581.00	0.00	1705254.00	866636.00	0.00	20.00	0.00	2190088.00	757966.00	0.00	757921.00	674181.00	20.00	0.00	0.00	2087405.00	947617.00	0.00	947333.00	192455.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	664.00	2572974.00	
