second	tx	tx_grant	tx_grant_re4wait	tx_release	tx_release_re4modfail	tx_release_re4wait	rx	rx_grantSucc	rx_queueSucc	rx_releaseSucc	rx_grantFail	rx_grantModFail	rx_releaseFail	rx_releaseModFail	rx_p4	rx_grantSucc_p4	rx_queueSucc_p4	rx_releaseSucc_p4	rx_grantFail_p4	rx_releaseFail_p4	rx_bdFail_p4	rx_mirror_p4	rx_fpga	rx_grantSucc_fpga	rx_queueSucc_fpga	rx_releaseSucc_fpga	rx_grantFail_fpga	rx_grantModFail_fpga	rx_grantModHitFail_fpga	rx_grantModNfsFail_fpga	rx_releaseFail_fpga	rx_releaseModFail_fpga	rx_releaseModHitFail_fpga	rx_releaseModNfsFail_fpga	dropped_pkt	txn_fail	txn_total	
151	4082372.00	2284917.00	26523.00	1745893.00	0.00	25039.00	4029925.00	1745559.00	0.00	1745469.00	538825.00	0.00	38.00	0.00	2091713.00	778814.00	0.00	778941.00	533929.00	31.00	0.00	0.00	1938178.00	966745.00	0.00	966528.00	4898.00	0.00	0.00	0.00	7.00	0.00	0.00	0.00	0.00	7.00	2284919.00	
152	3982915.00	2209343.00	34303.00	1706595.00	0.00	32674.00	3918586.00	1707640.00	0.00	1707826.00	503168.00	0.00	11.00	0.00	2048389.00	775446.00	0.00	775279.00	497654.00	10.00	0.00	0.00	1870256.00	932194.00	0.00	932547.00	5514.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	15.00	2209347.00	
153	4126925.00	2318995.00	23137.00	1762815.00	0.00	21978.00	4080079.00	1762104.00	0.00	1761918.00	555925.00	0.00	24.00	0.00	2133448.00	790785.00	0.00	790914.00	551729.00	20.00	0.00	0.00	1946526.00	971321.00	0.00	971005.00	4196.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	11.00	2318996.00	
154	4030794.00	2243931.00	31620.00	1724883.00	0.00	30361.00	3969480.00	1725215.00	0.00	1725245.00	519067.00	0.00	9.00	0.00	2090512.00	788217.00	0.00	788041.00	514248.00	7.00	0.00	0.00	1879024.00	936998.00	0.00	937205.00	4819.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	55.00	2243931.00	
155	4097360.00	2294336.00	26370.00	1751612.00	0.00	25042.00	4045095.00	1751331.00	0.00	1751236.00	542537.00	0.00	17.00	0.00	2136490.00	799172.00	0.00	799314.00	537988.00	16.00	0.00	0.00	1908631.00	952159.00	0.00	951922.00	4549.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	47.00	2294344.00	
156	4202464.00	2375822.00	17578.00	1791289.00	0.00	17775.00	4168546.00	1791705.00	0.00	1792065.00	584747.00	0.00	18.00	0.00	2195464.00	807376.00	0.00	806895.00	581181.00	13.00	0.00	0.00	1973071.00	984329.00	0.00	985171.00	3566.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00	45.00	2375822.00	
157	4382094.00	2515378.00	2120.00	1862546.00	0.00	2051.00	4378965.00	1862895.00	0.00	1862928.00	653067.00	0.00	16.00	0.00	2304958.00	826918.00	0.00	826954.00	651070.00	16.00	0.00	0.00	2073949.00	1035977.00	0.00	1035974.00	1998.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.00	2515390.00	
158	4407540.00	2532088.00	1144.00	1873230.00	0.00	1078.00	4405059.00	1873136.00	0.00	1873134.00	658779.00	0.00	16.00	0.00	2325779.00	834390.00	0.00	834333.00	657043.00	13.00	0.00	0.00	2079285.00	1038746.00	0.00	1038800.00	1736.00	0.00	0.00	0.00	3.00	0.00	0.00	0.00	0.00	10.00	2532090.00	
159	4382163.00	2514478.00	2772.00	1862239.00	0.00	2674.00	4375017.00	1861525.00	0.00	1861499.00	651917.00	0.00	11.00	0.00	2324508.00	837223.00	0.00	837235.00	650043.00	7.00	0.00	0.00	2050448.00	1024304.00	0.00	1024264.00	1875.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	9.00	2514485.00	
160	4401249.00	2529708.00	981.00	1869697.00	0.00	863.00	4400409.00	1870164.00	0.00	1870085.00	660194.00	0.00	20.00	0.00	2340020.00	840810.00	0.00	840794.00	658400.00	16.00	0.00	0.00	2060445.00	1029356.00	0.00	1029292.00	1794.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	8.00	2529713.00	
161	4384761.00	2518619.00	1508.00	1863190.00	0.00	1444.00	4382118.00	1863248.00	0.00	1863279.00	655484.00	0.00	10.00	0.00	2346094.00	846130.00	0.00	846167.00	653789.00	8.00	0.00	0.00	2035927.00	1017118.00	0.00	1017112.00	1695.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	11.00	2518622.00	
162	4395138.00	2526480.00	886.00	1866977.00	0.00	796.00	4393838.00	1867218.00	0.00	1867179.00	659502.00	0.00	17.00	0.00	2353776.00	848028.00	0.00	847972.00	657764.00	12.00	0.00	0.00	2040141.00	1019191.00	0.00	1019207.00	1738.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00	9.00	2526486.00	
163	4392228.00	2522766.00	1719.00	1866053.00	0.00	1690.00	4387547.00	1865471.00	0.00	1865433.00	656591.00	0.00	2.00	0.00	2363196.00	854141.00	0.00	854127.00	654927.00	1.00	0.00	0.00	2024303.00	1011331.00	0.00	1011308.00	1664.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	10.00	2522767.00	
164	4406157.00	2532439.00	630.00	1872541.00	0.00	547.00	4405833.00	1872878.00	0.00	1872948.00	659964.00	0.00	23.00	0.00	2378543.00	860061.00	0.00	860107.00	658352.00	23.00	0.00	0.00	2027274.00	1012820.00	0.00	1012841.00	1613.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.00	2532447.00	
165	4399259.00	2526782.00	1758.00	1869080.00	0.00	1639.00	4396134.00	1869205.00	0.00	1869149.00	657801.00	0.00	3.00	0.00	2384848.00	864366.00	0.00	864308.00	656174.00	0.00	0.00	0.00	2011311.00	1004840.00	0.00	1004841.00	1627.00	0.00	0.00	0.00	3.00	0.00	0.00	0.00	0.00	11.00	2526785.00	
166	4398714.00	2527474.00	1052.00	1869243.00	0.00	945.00	4397038.00	1869389.00	0.00	1869360.00	658218.00	0.00	31.00	0.00	2391563.00	867441.00	0.00	867451.00	656645.00	27.00	0.00	0.00	2005434.00	1001947.00	0.00	1001910.00	1573.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	10.00	2527469.00	
167	4410542.00	2534512.00	868.00	1874372.00	0.00	791.00	4408484.00	1874063.00	0.00	1874207.00	660129.00	0.00	7.00	0.00	2402503.00	871965.00	0.00	871956.00	658576.00	6.00	0.00	0.00	2005903.00	1002098.00	0.00	1002251.00	1553.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	8.00	2534523.00	
168	4397755.00	2527001.00	1367.00	1868166.00	0.00	1221.00	4394586.00	1868059.00	0.00	1867960.00	658572.00	0.00	15.00	0.00	2406262.00	874573.00	0.00	874611.00	657066.00	12.00	0.00	0.00	1988349.00	993489.00	0.00	993351.00	1506.00	0.00	0.00	0.00	3.00	0.00	0.00	0.00	0.00	12.00	2527001.00	
169	4395221.00	2523779.00	1810.00	1868031.00	0.00	1601.00	4392529.00	1868344.00	0.00	1868253.00	655967.00	0.00	9.00	0.00	2407094.00	876375.00	0.00	876313.00	654401.00	6.00	0.00	0.00	1985479.00	991969.00	0.00	991940.00	1567.00	0.00	0.00	0.00	3.00	0.00	0.00	0.00	0.00	7.00	2523786.00	
170	4398414.00	2527997.00	920.00	1868699.00	0.00	798.00	4396014.00	1868482.00	0.00	1868455.00	659006.00	0.00	18.00	0.00	2419852.00	881191.00	0.00	881169.00	657476.00	16.00	0.00	0.00	1976109.00	987291.00	0.00	987286.00	1530.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	10.00	2528007.00	
171	4402123.00	2531005.00	737.00	1869750.00	0.00	632.00	4400678.00	1869612.00	0.00	1869615.00	661382.00	0.00	11.00	0.00	2425810.00	882993.00	0.00	882970.00	659839.00	8.00	0.00	0.00	1974812.00	986620.00	0.00	986646.00	1543.00	0.00	0.00	0.00	3.00	0.00	0.00	0.00	0.00	10.00	2531002.00	
172	2420493.00	1307926.00	103655.00	968797.00	0.00	40116.00	2272265.00	967457.00	0.00	968189.00	336606.00	0.00	107.00	0.00	103942.00	51049.00	0.00	52633.00	231.00	29.00	0.00	0.00	2168417.00	916408.00	0.00	915556.00	336376.00	0.00	0.00	0.00	78.00	0.00	0.00	0.00	0.00	99.00	1307926.00	
173	2924168.00	1596396.00	86372.00	1195094.00	0.00	46308.00	2793153.00	1195651.00	0.00	1194049.00	403021.00	0.00	215.00	0.00	470136.00	160078.00	0.00	159870.00	150032.00	156.00	0.00	0.00	2322801.00	1035573.00	0.00	1034180.00	252989.00	0.00	0.00	0.00	59.00	0.00	0.00	0.00	0.00	90.00	1596402.00	
174	3444019.00	1887455.00	58337.00	1448528.00	0.00	49699.00	3335339.00	1448252.00	0.00	1448003.00	438907.00	0.00	147.00	0.00	1010567.00	343533.00	0.00	343504.00	323439.00	91.00	0.00	0.00	2324743.00	1104719.00	0.00	1104500.00	115468.00	0.00	0.00	0.00	56.00	0.00	0.00	0.00	0.00	0.00	1887455.00	
175	3517505.00	1930979.00	58033.00	1481057.00	0.00	47437.00	3413632.00	1481635.00	0.00	1481603.00	450207.00	0.00	144.00	0.00	1075672.00	362950.00	0.00	362862.00	349781.00	79.00	0.00	0.00	2337917.00	1118685.00	0.00	1118741.00	100426.00	0.00	0.00	0.00	65.00	0.00	0.00	0.00	0.00	1.00	1930981.00	
176	3664260.00	2018910.00	50325.00	1551276.00	0.00	43749.00	3569912.00	1551116.00	0.00	1550944.00	467544.00	0.00	120.00	0.00	1251303.00	428869.00	0.00	428776.00	393564.00	94.00	0.00	0.00	2318423.00	1122247.00	0.00	1122170.00	73980.00	0.00	0.00	0.00	26.00	0.00	0.00	0.00	0.00	19.00	2018908.00	
177	3674943.00	2022434.00	49932.00	1558639.00	0.00	43938.00	3581380.00	1558852.00	0.00	1558757.00	463782.00	0.00	65.00	0.00	1290436.00	446572.00	0.00	446527.00	397310.00	27.00	0.00	0.00	2291021.00	1112281.00	0.00	1112230.00	66472.00	0.00	0.00	0.00	38.00	0.00	0.00	0.00	0.00	29.00	2022434.00	
178	3784222.00	2098690.00	43513.00	1603526.00	0.00	38493.00	3701352.00	1602986.00	0.00	1602969.00	495140.00	0.00	93.00	0.00	1393088.00	478413.00	0.00	478452.00	436153.00	70.00	0.00	0.00	2308102.00	1124574.00	0.00	1124518.00	58987.00	0.00	0.00	0.00	23.00	0.00	0.00	0.00	0.00	18.00	2098699.00	
179	3745273.00	2072289.00	45032.00	1587508.00	0.00	40444.00	3661714.00	1588323.00	0.00	1588289.00	485028.00	0.00	52.00	0.00	1401687.00	486338.00	0.00	486198.00	429132.00	19.00	0.00	0.00	2260007.00	1101985.00	0.00	1102092.00	55897.00	0.00	0.00	0.00	33.00	0.00	0.00	0.00	0.00	15.00	2072290.00	
180	3903343.00	2177751.00	36305.00	1655492.00	0.00	33795.00	3831631.00	1654809.00	0.00	1654646.00	521984.00	0.00	106.00	0.00	1532854.00	527201.00	0.00	527195.00	478378.00	80.00	0.00	0.00	2298692.00	1127609.00	0.00	1127451.00	43606.00	0.00	0.00	0.00	26.00	0.00	0.00	0.00	0.00	15.00	2177752.00	
181	3874260.00	2153646.00	38502.00	1646525.00	0.00	35587.00	3802116.00	1647297.00	0.00	1647312.00	507436.00	0.00	50.00	0.00	1553568.00	542944.00	0.00	542817.00	467793.00	14.00	0.00	0.00	2248527.00	1104352.00	0.00	1104496.00	39643.00	0.00	0.00	0.00	36.00	0.00	0.00	0.00	0.00	12.00	2153652.00	
182	4088414.00	2306044.00	24765.00	1734510.00	0.00	23095.00	4039424.00	1734181.00	0.00	1733901.00	571233.00	0.00	71.00	0.00	1684934.00	571704.00	0.00	571759.00	541421.00	51.00	0.00	0.00	2354456.00	1162478.00	0.00	1162145.00	29813.00	0.00	0.00	0.00	20.00	0.00	0.00	0.00	0.00	18.00	2306049.00	
183	3904307.00	2169694.00	36750.00	1663494.00	0.00	34369.00	3832827.00	1663186.00	0.00	1663393.00	506193.00	0.00	31.00	0.00	1638330.00	580714.00	0.00	580622.00	476990.00	5.00	0.00	0.00	2194474.00	1082472.00	0.00	1082772.00	29204.00	0.00	0.00	0.00	26.00	0.00	0.00	0.00	0.00	15.00	2169695.00	
184	4171569.00	2362897.00	19851.00	1770297.00	0.00	18524.00	4134651.00	1770901.00	0.00	1770776.00	592791.00	0.00	84.00	0.00	1772445.00	601860.00	0.00	601822.00	568693.00	69.00	0.00	0.00	2362114.00	1169047.00	0.00	1168953.00	24098.00	0.00	0.00	0.00	15.00	0.00	0.00	0.00	0.00	15.00	2362902.00	
185	3974626.00	2219736.00	31593.00	1692923.00	0.00	30374.00	3911601.00	1692406.00	0.00	1692405.00	526717.00	0.00	19.00	0.00	1723667.00	610733.00	0.00	610711.00	502221.00	2.00	0.00	0.00	2187881.00	1081674.00	0.00	1081694.00	24496.00	0.00	0.00	0.00	17.00	0.00	0.00	0.00	0.00	16.00	2219738.00	
186	4217187.00	2393517.00	16702.00	1790925.00	0.00	16044.00	4185585.00	1791302.00	0.00	1791508.00	602698.00	0.00	86.00	0.00	1852969.00	634423.00	0.00	634272.00	584209.00	65.00	0.00	0.00	2332634.00	1156883.00	0.00	1157238.00	18492.00	0.00	0.00	0.00	21.00	0.00	0.00	0.00	0.00	17.00	2393516.00	
187	4038590.00	2261520.00	27898.00	1722612.00	0.00	26560.00	3983063.00	1722261.00	0.00	1722047.00	538731.00	0.00	15.00	0.00	1815510.00	647185.00	0.00	647309.00	521018.00	1.00	0.00	0.00	2167544.00	1075076.00	0.00	1074738.00	17716.00	0.00	0.00	0.00	14.00	0.00	0.00	0.00	0.00	14.00	2261526.00	
188	4276008.00	2435815.00	12048.00	1816328.00	0.00	11817.00	4253585.00	1816840.00	0.00	1816849.00	619732.00	0.00	68.00	0.00	1938659.00	665383.00	0.00	665157.00	608064.00	56.00	0.00	0.00	2314834.00	1151458.00	0.00	1151695.00	11669.00	0.00	0.00	0.00	12.00	0.00	0.00	0.00	0.00	14.00	2435810.00	
189	4109884.00	2311942.00	23501.00	1751713.00	0.00	22728.00	4063804.00	1751805.00	0.00	1751694.00	560251.00	0.00	6.00	0.00	1892196.00	672695.00	0.00	672804.00	546697.00	0.00	0.00	0.00	2171564.00	1079111.00	0.00	1078892.00	13555.00	0.00	0.00	0.00	6.00	0.00	0.00	0.00	0.00	16.00	2311948.00	
190	4295587.00	2448263.00	10822.00	1825778.00	0.00	10726.00	4275117.00	1826002.00	0.00	1826328.00	622650.00	0.00	67.00	0.00	1995411.00	690938.00	0.00	690780.00	613639.00	54.00	0.00	0.00	2279641.00	1135065.00	0.00	1135552.00	9011.00	0.00	0.00	0.00	13.00	0.00	0.00	0.00	0.00	16.00	2448265.00	
191	4196787.00	2373161.00	17885.00	1788379.00	0.00	17362.00	4160380.00	1788048.00	0.00	1787848.00	584499.00	0.00	10.00	0.00	1973466.00	698944.00	0.00	698965.00	575557.00	0.00	0.00	0.00	2186939.00	1089104.00	0.00	1088883.00	8942.00	0.00	0.00	0.00	10.00	0.00	0.00	0.00	0.00	15.00	2373163.00	
192	4350177.00	2489845.00	6325.00	1848089.00	0.00	5918.00	4338116.00	1848010.00	0.00	1848184.00	641739.00	0.00	57.00	0.00	2062897.00	713701.00	0.00	713511.00	635636.00	49.00	0.00	0.00	2275095.00	1134311.00	0.00	1134673.00	6103.00	0.00	0.00	0.00	8.00	0.00	0.00	0.00	0.00	17.00	2489851.00	
193	4401371.00	2511811.00	1309.00	1887110.00	0.00	1142.00	4398904.00	1887274.00	0.00	1887169.00	624566.00	0.00	3.00	0.00	2125715.00	752501.00	0.00	752461.00	620751.00	2.00	0.00	0.00	2273297.00	1134773.00	0.00	1134708.00	3815.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	18.00	2511820.00	
194	4406987.00	2517549.00	438.00	1888706.00	0.00	296.00	4408040.00	1889449.00	0.00	1889366.00	629108.00	0.00	40.00	0.00	2142114.00	758326.00	0.00	758212.00	625537.00	39.00	0.00	0.00	2265849.00	1131123.00	0.00	1131154.00	3571.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	19.00	2517548.00	
195	4424680.00	2481221.00	235.00	1943154.00	0.00	70.00	4423323.00	1942834.00	0.00	1942662.00	537846.00	0.00	0.00	0.00	2208225.00	836326.00	0.00	836217.00	535682.00	0.00	0.00	0.00	2215115.00	1106506.00	0.00	1106445.00	2164.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.00	2481225.00	
196	4432490.00	2467315.00	127.00	1965048.00	0.00	0.00	4432771.00	1965181.00	0.00	1965152.00	502327.00	0.00	38.00	0.00	2240586.00	870082.00	0.00	870005.00	500460.00	38.00	0.00	0.00	2192115.00	1095101.00	0.00	1095147.00	1867.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.00	2467316.00	
197	4441505.00	2473354.00	120.00	1968032.00	0.00	0.00	4441466.00	1968038.00	0.00	1968045.00	505382.00	0.00	0.00	0.00	2261480.00	878937.00	0.00	878955.00	503588.00	0.00	0.00	0.00	2179985.00	1089101.00	0.00	1089090.00	1794.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	18.00	2473359.00	
198	4441274.00	2473005.00	157.00	1968112.00	0.00	0.00	4440560.00	1968003.00	0.00	1967910.00	504611.00	0.00	39.00	0.00	2274132.00	885683.00	0.00	885582.00	502827.00	39.00	0.00	0.00	2166432.00	1082320.00	0.00	1082328.00	1784.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.00	2473008.00	
199	4445576.00	2474868.00	170.00	1970540.00	0.00	0.00	4445896.00	1970612.00	0.00	1970698.00	504556.00	0.00	0.00	0.00	2290895.00	894011.00	0.00	894071.00	502813.00	0.00	0.00	0.00	2154974.00	1076602.00	0.00	1076629.00	1743.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.00	2474871.00	
200	4437227.00	2468028.00	1527.00	1967249.00	0.00	423.00	4433966.00	1966775.00	0.00	1966721.00	500423.00	0.00	28.00	0.00	2305400.00	903314.00	0.00	903290.00	498768.00	28.00	0.00	0.00	2128551.00	1063463.00	0.00	1063433.00	1655.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.00	2468033.00	
201	4448923.00	2477967.00	154.00	1970802.00	0.00	0.00	4449908.00	1971249.00	0.00	1971216.00	507400.00	0.00	3.00	0.00	2323660.00	908996.00	0.00	908967.00	505694.00	3.00	0.00	0.00	2126210.00	1062254.00	0.00	1062249.00	1707.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	20.00	2477971.00	
202	4446862.00	2475624.00	148.00	1971090.00	0.00	0.00	4446490.00	1970941.00	0.00	1970968.00	504458.00	0.00	20.00	0.00	2333920.00	915594.00	0.00	915578.00	502730.00	20.00	0.00	0.00	2112467.00	1055347.00	0.00	1055391.00	1729.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.00	2475619.00	
203	4443970.00	2474738.00	157.00	1969076.00	0.00	0.00	4444024.00	1969148.00	0.00	1969156.00	505765.00	0.00	3.00	0.00	2344264.00	920134.00	0.00	920107.00	504021.00	3.00	0.00	0.00	2099808.00	1049014.00	0.00	1049051.00	1744.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	18.00	2474745.00	
204	4433111.00	2469064.00	169.00	1963878.00	0.00	0.00	4432662.00	1963758.00	0.00	1963764.00	505083.00	0.00	31.00	0.00	2352913.00	924730.00	0.00	924765.00	503387.00	31.00	0.00	0.00	2079726.00	1039029.00	0.00	1039002.00	1696.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	19.00	2469068.00	
205	4439484.00	2472140.00	140.00	1967204.00	0.00	0.00	4439948.00	1967563.00	0.00	1967428.00	504914.00	0.00	6.00	0.00	2361424.00	929117.00	0.00	929056.00	503245.00	6.00	0.00	0.00	2078493.00	1038448.00	0.00	1038375.00	1670.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	17.00	2472136.00	
206	4432943.00	2468757.00	142.00	1964046.00	0.00	0.00	4431773.00	1963562.00	0.00	1963589.00	504674.00	0.00	22.00	0.00	2371471.00	934224.00	0.00	934248.00	502977.00	22.00	0.00	0.00	2060377.00	1029339.00	0.00	1029341.00	1697.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.00	2468773.00	
207	4444109.00	2475702.00	138.00	1968269.00	0.00	0.00	4444554.00	1968445.00	0.00	1968495.00	507420.00	0.00	13.00	0.00	2382358.00	938333.00	0.00	938314.00	505698.00	13.00	0.00	0.00	2062021.00	1030116.00	0.00	1030184.00	1722.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.00	2475697.00	
208	4442471.00	2474858.00	144.00	1967472.00	0.00	0.00	4441595.00	1967237.00	0.00	1967187.00	507236.00	0.00	10.00	0.00	2397838.00	946108.00	0.00	946089.00	505632.00	9.00	0.00	0.00	2043834.00	1021130.00	0.00	1021098.00	1605.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	15.00	2474862.00	
209	4437620.00	2471319.00	141.00	1966162.00	0.00	0.00	4438553.00	1966573.00	0.00	1966569.00	505288.00	0.00	12.00	0.00	2402530.00	949453.00	0.00	949445.00	503620.00	12.00	0.00	0.00	2035915.00	1017121.00	0.00	1017126.00	1668.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.00	2471322.00	
210	4451430.00	2479841.00	170.00	1971420.00	0.00	0.00	4450782.00	1971260.00	0.00	1971219.00	508288.00	0.00	7.00	0.00	2424021.00	958715.00	0.00	958722.00	506577.00	7.00	0.00	0.00	2026759.00	1012548.00	0.00	1012500.00	1711.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	19.00	2479844.00	
211	4441055.00	2473767.00	148.00	1967140.00	0.00	0.00	4440644.00	1966939.00	0.00	1967011.00	506650.00	0.00	9.00	0.00	2422551.00	958790.00	0.00	958802.00	504950.00	9.00	0.00	0.00	2018062.00	1008151.00	0.00	1008211.00	1700.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.00	2473771.00	
212	4447903.00	2477230.00	133.00	1970540.00	0.00	0.00	4447706.00	1970653.00	0.00	1970508.00	506635.00	0.00	10.00	0.00	2438160.00	966647.00	0.00	966635.00	504868.00	10.00	0.00	0.00	2009645.00	1004005.00	0.00	1003873.00	1767.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.00	2477239.00	
213	4434678.00	2471365.00	161.00	1963152.00	0.00	0.00	4435972.00	1963695.00	0.00	1963766.00	508463.00	0.00	19.00	0.00	2438562.00	965938.00	0.00	965906.00	506700.00	18.00	0.00	0.00	1997381.00	997757.00	0.00	997860.00	1763.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	18.00	2471365.00	
214	4436058.00	2471469.00	157.00	1964433.00	0.00	0.00	4434763.00	1963965.00	0.00	1963886.00	506888.00	0.00	4.00	0.00	2448983.00	971961.00	0.00	971926.00	505093.00	3.00	0.00	0.00	1985762.00	992005.00	0.00	991961.00	1795.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	18.00	2471470.00	
215	4435668.00	2470533.00	158.00	1964977.00	0.00	0.00	4434910.00	1964669.00	0.00	1964753.00	505334.00	0.00	20.00	0.00	2455458.00	975967.00	0.00	975975.00	503496.00	20.00	0.00	0.00	1979318.00	988702.00	0.00	988779.00	1838.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	17.00	2470538.00	
216	4439622.00	2474021.00	143.00	1965458.00	0.00	0.00	4439362.00	1965410.00	0.00	1965368.00	508644.00	0.00	6.00	0.00	2468690.00	980974.00	0.00	980979.00	506732.00	6.00	0.00	0.00	1970739.00	984436.00	0.00	984389.00	1914.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.00	2474028.00	
217	4446952.00	2477780.00	129.00	1969044.00	0.00	0.00	4447694.00	1969521.00	0.00	1969401.00	508769.00	0.00	20.00	0.00	2478077.00	985610.00	0.00	985542.00	506906.00	19.00	0.00	0.00	1969638.00	983914.00	0.00	983860.00	1864.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	13.00	2477783.00	
218	4430652.00	2468582.00	115.00	1961957.00	0.00	0.00	4429624.00	1961530.00	0.00	1961586.00	506546.00	0.00	0.00	0.00	2477278.00	986259.00	0.00	986271.00	504748.00	0.00	0.00	0.00	1952385.00	975271.00	0.00	975316.00	1798.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.00	2468583.00	
219	4433116.00	2469821.00	175.00	1963121.00	0.00	0.00	4433414.00	1963263.00	0.00	1963306.00	506709.00	0.00	16.00	0.00	2487304.00	991190.00	0.00	991219.00	504879.00	16.00	0.00	0.00	1945994.00	972075.00	0.00	972089.00	1830.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.00	2469827.00	
220	4433219.00	2470379.00	166.00	1962675.00	0.00	0.00	4433522.00	1962963.00	0.00	1962918.00	507691.00	0.00	3.00	0.00	2492241.00	993167.00	0.00	993135.00	505936.00	3.00	0.00	0.00	1941333.00	969796.00	0.00	969782.00	1755.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	21.00	2470379.00	
