second	tx	tx_grant	tx_grant_re4wait	tx_release	tx_release_re4modfail	tx_release_re4wait	rx	rx_grantSucc	rx_queueSucc	rx_releaseSucc	rx_grantFail	rx_grantModFail	rx_releaseFail	rx_releaseModFail	rx_p4	rx_grantSucc_p4	rx_queueSucc_p4	rx_releaseSucc_p4	rx_grantFail_p4	rx_releaseFail_p4	rx_bdFail_p4	rx_mirror_p4	rx_fpga	rx_grantSucc_fpga	rx_queueSucc_fpga	rx_releaseSucc_fpga	rx_grantFail_fpga	rx_grantModFail_fpga	rx_grantModHitFail_fpga	rx_grantModNfsFail_fpga	rx_releaseFail_fpga	rx_releaseModFail_fpga	rx_releaseModHitFail_fpga	rx_releaseModNfsFail_fpga	dropped_pkt	txn_fail	txn_total	
144	2333130.00	1201166.00	147436.00	927850.00	0.00	56678.00	2129042.00	927856.00	0.00	927861.00	273316.00	0.00	30.00	0.00	6098.00	3048.00	0.00	3050.00	0.00	0.00	0.00	0.00	2122966.00	924809.00	0.00	924812.00	273316.00	0.00	0.00	0.00	30.00	0.00	0.00	0.00	0.00	62.00	1201170.00	
145	2345526.00	1208386.00	147033.00	933513.00	0.00	56594.00	2141669.00	933445.00	0.00	933429.00	274752.00	0.00	40.00	0.00	6146.00	3072.00	0.00	3074.00	0.00	0.00	0.00	0.00	2135520.00	930373.00	0.00	930355.00	274753.00	0.00	0.00	0.00	40.00	0.00	0.00	0.00	0.00	75.00	1208388.00	
146	2180269.00	1107056.00	150644.00	865158.00	0.00	57412.00	1972065.00	865202.00	0.00	865189.00	241656.00	0.00	32.00	0.00	5360.00	2680.00	0.00	2680.00	0.00	0.00	0.00	0.00	1966720.00	862522.00	0.00	862510.00	241656.00	0.00	0.00	0.00	32.00	0.00	0.00	0.00	0.00	99.00	1107055.00	
147	2288474.00	1175649.00	147578.00	907701.00	0.00	57546.00	2083168.00	907676.00	0.00	907477.00	267982.00	0.00	27.00	0.00	5759.00	2880.00	0.00	2879.00	0.00	0.00	0.00	0.00	2077403.00	904797.00	0.00	904598.00	267982.00	0.00	0.00	0.00	27.00	0.00	0.00	0.00	0.00	138.00	1175649.00	
148	2289543.00	1174684.00	148044.00	909479.00	0.00	57336.00	2084036.00	909491.00	0.00	909469.00	265062.00	0.00	19.00	0.00	5677.00	2839.00	0.00	2838.00	0.00	0.00	0.00	0.00	2078366.00	906654.00	0.00	906631.00	265062.00	0.00	0.00	0.00	19.00	0.00	0.00	0.00	0.00	75.00	1174687.00	
149	2320772.00	1194165.00	147071.00	922018.00	0.00	57518.00	2116127.00	922006.00	0.00	921931.00	272121.00	0.00	30.00	0.00	5766.00	2882.00	0.00	2884.00	0.00	0.00	0.00	0.00	2110324.00	919126.00	0.00	919047.00	272121.00	0.00	0.00	0.00	30.00	0.00	0.00	0.00	0.00	85.00	1194166.00	
150	2313443.00	1190191.00	147532.00	918640.00	0.00	57080.00	2108676.00	918648.00	0.00	918559.00	271469.00	0.00	39.00	0.00	5853.00	2927.00	0.00	2926.00	0.00	0.00	0.00	0.00	2102864.00	915722.00	0.00	915634.00	271469.00	0.00	0.00	0.00	39.00	0.00	0.00	0.00	0.00	64.00	1190190.00	
151	2314692.00	1191448.00	147461.00	918901.00	0.00	56882.00	2110393.00	918925.00	0.00	918803.00	272597.00	0.00	44.00	0.00	5814.00	2908.00	0.00	2906.00	0.00	0.00	0.00	0.00	2104555.00	916018.00	0.00	915897.00	272597.00	0.00	0.00	0.00	44.00	0.00	0.00	0.00	0.00	71.00	1191448.00	
152	2334327.00	1201679.00	146562.00	929042.00	0.00	57044.00	2130479.00	929025.00	0.00	928982.00	272457.00	0.00	45.00	0.00	5950.00	2976.00	0.00	2974.00	0.00	0.00	0.00	0.00	2124559.00	926049.00	0.00	926008.00	272457.00	0.00	0.00	0.00	45.00	0.00	0.00	0.00	0.00	72.00	1201683.00	
153	2316771.00	1192065.00	147091.00	920839.00	0.00	56776.00	2112977.00	920830.00	0.00	920866.00	271169.00	0.00	34.00	0.00	6097.00	3047.00	0.00	3050.00	0.00	0.00	0.00	0.00	2106803.00	917784.00	0.00	917816.00	271169.00	0.00	0.00	0.00	34.00	0.00	0.00	0.00	0.00	62.00	1192067.00	
154	2308345.00	1188163.00	146881.00	917271.00	0.00	56031.00	2105338.00	917327.00	0.00	917244.00	270797.00	0.00	31.00	0.00	6009.00	3005.00	0.00	3004.00	0.00	0.00	0.00	0.00	2099390.00	914322.00	0.00	914240.00	270797.00	0.00	0.00	0.00	31.00	0.00	0.00	0.00	0.00	63.00	1188163.00	
155	2324954.00	1199264.00	146122.00	922961.00	0.00	56608.00	2122181.00	922953.00	0.00	922914.00	276291.00	0.00	33.00	0.00	6054.00	3026.00	0.00	3028.00	0.00	0.00	0.00	0.00	2116139.00	919928.00	0.00	919886.00	276292.00	0.00	0.00	0.00	33.00	0.00	0.00	0.00	0.00	63.00	1199264.00	
156	2295569.00	1181238.00	146075.00	911290.00	0.00	56966.00	2092425.00	911263.00	0.00	911158.00	269924.00	0.00	37.00	0.00	5894.00	2948.00	0.00	2946.00	0.00	0.00	0.00	0.00	2086491.00	908316.00	0.00	908215.00	269924.00	0.00	0.00	0.00	37.00	0.00	0.00	0.00	0.00	64.00	1181239.00	
157	2308794.00	1189091.00	146671.00	916924.00	0.00	56108.00	2105842.00	916861.00	0.00	916836.00	272119.00	0.00	28.00	0.00	5897.00	2948.00	0.00	2949.00	0.00	0.00	0.00	0.00	2099948.00	913914.00	0.00	913887.00	272119.00	0.00	0.00	0.00	28.00	0.00	0.00	0.00	0.00	66.00	1189094.00	
158	2341113.00	1207284.00	147591.00	930285.00	0.00	55953.00	2137457.00	930310.00	0.00	930359.00	276775.00	0.00	26.00	0.00	5713.00	2856.00	0.00	2857.00	0.00	0.00	0.00	0.00	2131760.00	927456.00	0.00	927503.00	276775.00	0.00	0.00	0.00	26.00	0.00	0.00	0.00	0.00	63.00	1207286.00	
159	2322180.00	1195877.00	147651.00	922149.00	0.00	56503.00	2118055.00	922213.00	0.00	921939.00	273874.00	0.00	30.00	0.00	5837.00	2918.00	0.00	2919.00	0.00	0.00	0.00	0.00	2112219.00	919295.00	0.00	919020.00	273874.00	0.00	0.00	0.00	30.00	0.00	0.00	0.00	0.00	46.00	1195872.00	
160	2323690.00	1195543.00	146740.00	924145.00	0.00	57262.00	2119616.00	924094.00	0.00	924197.00	271260.00	0.00	44.00	0.00	5714.00	2857.00	0.00	2857.00	0.00	0.00	0.00	0.00	2113881.00	921237.00	0.00	921340.00	271260.00	0.00	0.00	0.00	44.00	0.00	0.00	0.00	0.00	35.00	1195545.00	
161	2330336.00	1199618.00	146979.00	926784.00	0.00	56955.00	2126332.00	926816.00	0.00	926603.00	272891.00	0.00	37.00	0.00	6106.00	3054.00	0.00	3052.00	0.00	0.00	0.00	0.00	2120241.00	923762.00	0.00	923551.00	272891.00	0.00	0.00	0.00	37.00	0.00	0.00	0.00	0.00	26.00	1199617.00	
162	2334119.00	1200422.00	146441.00	929347.00	0.00	57909.00	2129781.00	929345.00	0.00	929496.00	270915.00	0.00	33.00	0.00	6120.00	3059.00	0.00	3061.00	0.00	0.00	0.00	0.00	2123669.00	926286.00	0.00	926435.00	270915.00	0.00	0.00	0.00	33.00	0.00	0.00	0.00	0.00	22.00	1200428.00	
163	2302886.00	1182541.00	147543.00	915483.00	0.00	57319.00	2097811.00	915430.00	0.00	915220.00	267085.00	0.00	36.00	0.00	6022.00	3012.00	0.00	3010.00	0.00	0.00	0.00	0.00	2091754.00	912422.00	0.00	912210.00	267086.00	0.00	0.00	0.00	36.00	0.00	0.00	0.00	0.00	40.00	1182542.00	
164	2311076.00	1187393.00	147073.00	919051.00	0.00	57559.00	2106585.00	919116.00	0.00	919094.00	268350.00	0.00	39.00	0.00	6154.00	3077.00	0.00	3077.00	0.00	0.00	0.00	0.00	2100445.00	916039.00	0.00	916017.00	268350.00	0.00	0.00	0.00	39.00	0.00	0.00	0.00	0.00	35.00	1187392.00	
165	2301625.00	1180706.00	146406.00	916132.00	0.00	58382.00	2096824.00	916103.00	0.00	916080.00	264599.00	0.00	25.00	0.00	5865.00	2932.00	0.00	2933.00	0.00	0.00	0.00	0.00	2090942.00	913171.00	0.00	913148.00	264599.00	0.00	0.00	0.00	25.00	0.00	0.00	0.00	0.00	35.00	1180709.00	
166	2298700.00	1178476.00	146217.00	915258.00	0.00	58750.00	2093732.00	915284.00	0.00	915183.00	263230.00	0.00	29.00	0.00	5863.00	2932.00	0.00	2931.00	0.00	0.00	0.00	0.00	2087865.00	912353.00	0.00	912253.00	263230.00	0.00	0.00	0.00	29.00	0.00	0.00	0.00	0.00	28.00	1178477.00	
167	2216808.00	1131335.00	147249.00	879300.00	0.00	58924.00	2010263.00	879200.00	0.00	879306.00	251743.00	0.00	29.00	0.00	5517.00	2758.00	0.00	2759.00	0.00	0.00	0.00	0.00	2004763.00	876442.00	0.00	876548.00	251745.00	0.00	0.00	0.00	29.00	0.00	0.00	0.00	0.00	42.00	1131335.00	
168	2250592.00	1149680.00	148057.00	894379.00	0.00	58476.00	2044066.00	894444.00	0.00	894315.00	255309.00	0.00	34.00	0.00	5552.00	2776.00	0.00	2776.00	0.00	0.00	0.00	0.00	2038551.00	891668.00	0.00	891541.00	255309.00	0.00	0.00	0.00	34.00	0.00	0.00	0.00	0.00	47.00	1149681.00	
169	2244050.00	1149062.00	146906.00	889275.00	0.00	58807.00	2038348.00	889282.00	0.00	889177.00	259811.00	0.00	28.00	0.00	5509.00	2755.00	0.00	2754.00	0.00	0.00	0.00	0.00	2032791.00	886528.00	0.00	886424.00	259811.00	0.00	0.00	0.00	28.00	0.00	0.00	0.00	0.00	39.00	1149062.00	
170	2279668.00	1170371.00	145523.00	904987.00	0.00	58787.00	2075277.00	904977.00	0.00	904948.00	265328.00	0.00	31.00	0.00	5706.00	2852.00	0.00	2854.00	0.00	0.00	0.00	0.00	2069578.00	902125.00	0.00	902094.00	265328.00	0.00	0.00	0.00	31.00	0.00	0.00	0.00	0.00	32.00	1170371.00	
171	2287844.00	1174302.00	146327.00	909752.00	0.00	57463.00	2084121.00	909794.00	0.00	909769.00	264531.00	0.00	42.00	0.00	5782.00	2892.00	0.00	2890.00	0.00	0.00	0.00	0.00	2078357.00	906904.00	0.00	906880.00	264531.00	0.00	0.00	0.00	42.00	0.00	0.00	0.00	0.00	41.00	1174301.00	
172	2325363.00	1207060.00	146780.00	916088.00	0.00	55435.00	2123058.00	916039.00	0.00	915772.00	290738.00	0.00	509.00	0.00	4637.00	2318.00	0.00	2319.00	0.00	0.00	0.00	0.00	2118421.00	913721.00	0.00	913453.00	290738.00	0.00	0.00	0.00	509.00	0.00	0.00	0.00	0.00	24.00	1207065.00	
173	2212039.00	1138173.00	152021.00	868715.00	0.00	53131.00	2006838.00	868751.00	0.00	868605.00	269401.00	0.00	54.00	0.00	4273.00	2136.00	0.00	2137.00	0.00	0.00	0.00	0.00	2002538.00	866615.00	0.00	866468.00	269401.00	0.00	0.00	0.00	54.00	0.00	0.00	0.00	0.00	71.00	1138173.00	
174	2356005.00	1225068.00	148564.00	929789.00	0.00	52584.00	2154718.00	929757.00	0.00	929690.00	295250.00	0.00	24.00	0.00	4734.00	2367.00	0.00	2367.00	0.00	0.00	0.00	0.00	2149989.00	927392.00	0.00	927323.00	295250.00	0.00	0.00	0.00	24.00	0.00	0.00	0.00	0.00	115.00	1225069.00	
175	2357624.00	1226620.00	150314.00	927821.00	0.00	52871.00	2154311.00	927839.00	0.00	927796.00	298618.00	0.00	31.00	0.00	4453.00	2227.00	0.00	2226.00	0.00	0.00	0.00	0.00	2149832.00	925613.00	0.00	925570.00	298619.00	0.00	0.00	0.00	31.00	0.00	0.00	0.00	0.00	89.00	1226623.00	
176	2364289.00	1231249.00	149169.00	930162.00	0.00	53709.00	2161155.00	930095.00	0.00	930150.00	300939.00	0.00	26.00	0.00	4537.00	2268.00	0.00	2269.00	0.00	0.00	0.00	0.00	2156672.00	927826.00	0.00	927881.00	300938.00	0.00	0.00	0.00	26.00	0.00	0.00	0.00	0.00	82.00	1231254.00	
177	2352544.00	1222916.00	149389.00	926097.00	0.00	54142.00	2149106.00	926200.00	0.00	926037.00	296812.00	0.00	32.00	0.00	4373.00	2188.00	0.00	2185.00	0.00	0.00	0.00	0.00	2144710.00	924013.00	0.00	923853.00	296812.00	0.00	0.00	0.00	32.00	0.00	0.00	0.00	0.00	92.00	1222912.00	
178	2362064.00	1224918.00	148861.00	934407.00	0.00	53878.00	2158970.00	934308.00	0.00	934296.00	290316.00	0.00	48.00	0.00	4763.00	2382.00	0.00	2381.00	0.00	0.00	0.00	0.00	2154207.00	931927.00	0.00	931915.00	290317.00	0.00	0.00	0.00	48.00	0.00	0.00	0.00	0.00	81.00	1224918.00	
179	2276868.00	1171194.00	152072.00	900033.00	0.00	53570.00	2071293.00	900142.00	0.00	899936.00	271183.00	0.00	29.00	0.00	4480.00	2239.00	0.00	2241.00	0.00	0.00	0.00	0.00	2066808.00	897903.00	0.00	897694.00	271183.00	0.00	0.00	0.00	29.00	0.00	0.00	0.00	0.00	114.00	1171194.00	
180	2327563.00	1205437.00	150007.00	918084.00	0.00	54035.00	2123415.00	918070.00	0.00	917957.00	287360.00	0.00	36.00	0.00	4551.00	2275.00	0.00	2276.00	0.00	0.00	0.00	0.00	2118873.00	915795.00	0.00	915682.00	287360.00	0.00	0.00	0.00	36.00	0.00	0.00	0.00	0.00	86.00	1205441.00	
181	2343736.00	1214350.00	148726.00	925936.00	0.00	54725.00	2140056.00	925865.00	0.00	925826.00	288325.00	0.00	25.00	0.00	4760.00	2380.00	0.00	2380.00	0.00	0.00	0.00	0.00	2135283.00	923487.00	0.00	923446.00	288325.00	0.00	0.00	0.00	25.00	0.00	0.00	0.00	0.00	76.00	1214347.00	
182	2382739.00	1236941.00	147666.00	943345.00	0.00	54787.00	2180246.00	943371.00	0.00	943292.00	293515.00	0.00	33.00	0.00	4593.00	2296.00	0.00	2297.00	0.00	0.00	0.00	0.00	2175618.00	941075.00	0.00	940995.00	293515.00	0.00	0.00	0.00	33.00	0.00	0.00	0.00	0.00	90.00	1236944.00	
183	2265050.00	1163600.00	149850.00	896306.00	0.00	55295.00	2059457.00	896191.00	0.00	896294.00	266922.00	0.00	41.00	0.00	4225.00	2113.00	0.00	2112.00	0.00	0.00	0.00	0.00	2055223.00	894078.00	0.00	894182.00	266922.00	0.00	0.00	0.00	41.00	0.00	0.00	0.00	0.00	118.00	1163599.00	
184	2252324.00	1156843.00	150834.00	889909.00	0.00	54738.00	2046583.00	889951.00	0.00	889855.00	266798.00	0.00	26.00	0.00	4372.00	2187.00	0.00	2185.00	0.00	0.00	0.00	0.00	2042262.00	887767.00	0.00	887671.00	266798.00	0.00	0.00	0.00	26.00	0.00	0.00	0.00	0.00	162.00	1156847.00	
185	2285056.00	1178029.00	148841.00	902477.00	0.00	55709.00	2080603.00	902579.00	0.00	902366.00	275639.00	0.00	25.00	0.00	4350.00	2174.00	0.00	2176.00	0.00	0.00	0.00	0.00	2076259.00	900405.00	0.00	900190.00	275639.00	0.00	0.00	0.00	25.00	0.00	0.00	0.00	0.00	115.00	1178030.00	
186	2356499.00	1220113.00	146827.00	934808.00	0.00	54751.00	2154816.00	934806.00	0.00	934781.00	285201.00	0.00	17.00	0.00	4707.00	2354.00	0.00	2353.00	0.00	0.00	0.00	0.00	2150102.00	932452.00	0.00	932432.00	285202.00	0.00	0.00	0.00	17.00	0.00	0.00	0.00	0.00	102.00	1220112.00	
187	2357227.00	1219384.00	146676.00	936652.00	0.00	54516.00	2155901.00	936650.00	0.00	936633.00	282600.00	0.00	34.00	0.00	4545.00	2272.00	0.00	2273.00	0.00	0.00	0.00	0.00	2151372.00	934378.00	0.00	934360.00	282600.00	0.00	0.00	0.00	34.00	0.00	0.00	0.00	0.00	139.00	1219387.00	
188	2332082.00	1205062.00	146744.00	925386.00	0.00	54890.00	2130245.00	925384.00	0.00	925218.00	279613.00	0.00	30.00	0.00	4768.00	2384.00	0.00	2384.00	0.00	0.00	0.00	0.00	2125477.00	923000.00	0.00	922834.00	279613.00	0.00	0.00	0.00	30.00	0.00	0.00	0.00	0.00	102.00	1205062.00	
189	2200601.00	1124617.00	149465.00	870369.00	0.00	56151.00	1994652.00	870298.00	0.00	870249.00	254036.00	0.00	25.00	0.00	4259.00	2130.00	0.00	2129.00	0.00	0.00	0.00	0.00	1990354.00	868171.00	0.00	868122.00	254036.00	0.00	0.00	0.00	25.00	0.00	0.00	0.00	0.00	160.00	1124620.00	
190	2285870.00	1175307.00	149510.00	905387.00	0.00	55666.00	2080346.00	905351.00	0.00	905227.00	269760.00	0.00	30.00	0.00	4386.00	2193.00	0.00	2193.00	0.00	0.00	0.00	0.00	2075982.00	903158.00	0.00	903034.00	269760.00	0.00	0.00	0.00	30.00	0.00	0.00	0.00	0.00	130.00	1175310.00	
191	2326846.00	1201086.00	148817.00	921343.00	0.00	55600.00	2122477.00	921398.00	0.00	921492.00	279550.00	0.00	28.00	0.00	4695.00	2347.00	0.00	2348.00	0.00	0.00	0.00	0.00	2117775.00	919052.00	0.00	919145.00	279550.00	0.00	0.00	0.00	28.00	0.00	0.00	0.00	0.00	98.00	1201089.00	
192	2322234.00	1198924.00	148665.00	919070.00	0.00	55575.00	2117887.00	919090.00	0.00	918797.00	279960.00	0.00	34.00	0.00	4474.00	2237.00	0.00	2237.00	0.00	0.00	0.00	0.00	2113406.00	916852.00	0.00	916560.00	279960.00	0.00	0.00	0.00	34.00	0.00	0.00	0.00	0.00	119.00	1198928.00	
193	2341235.00	1208696.00	147813.00	928733.00	0.00	55993.00	2137265.00	928754.00	0.00	928607.00	279899.00	0.00	30.00	0.00	4613.00	2306.00	0.00	2307.00	0.00	0.00	0.00	0.00	2132677.00	926448.00	0.00	926300.00	279899.00	0.00	0.00	0.00	30.00	0.00	0.00	0.00	0.00	103.00	1208697.00	
194	2354762.00	1216568.00	147566.00	934526.00	0.00	56103.00	2150969.00	934474.00	0.00	934508.00	281922.00	0.00	29.00	0.00	4717.00	2359.00	0.00	2358.00	0.00	0.00	0.00	0.00	2146217.00	932115.00	0.00	932150.00	281923.00	0.00	0.00	0.00	29.00	0.00	0.00	0.00	0.00	81.00	1216569.00	
195	2338902.00	1207895.00	147309.00	927336.00	0.00	56362.00	2135139.00	927361.00	0.00	927283.00	280458.00	0.00	32.00	0.00	4365.00	2182.00	0.00	2183.00	0.00	0.00	0.00	0.00	2130770.00	925179.00	0.00	925102.00	280458.00	0.00	0.00	0.00	32.00	0.00	0.00	0.00	0.00	67.00	1207896.00	
196	2335829.00	1206486.00	147435.00	925846.00	0.00	56062.00	2132202.00	925835.00	0.00	925810.00	280537.00	0.00	46.00	0.00	4408.00	2206.00	0.00	2202.00	0.00	0.00	0.00	0.00	2127821.00	923629.00	0.00	923609.00	280537.00	0.00	0.00	0.00	46.00	0.00	0.00	0.00	0.00	70.00	1206488.00	
197	2353542.00	1218107.00	146892.00	932027.00	0.00	56517.00	2150009.00	932005.00	0.00	931922.00	285964.00	0.00	41.00	0.00	4399.00	2198.00	0.00	2201.00	0.00	0.00	0.00	0.00	2145535.00	929807.00	0.00	929723.00	285965.00	0.00	0.00	0.00	41.00	0.00	0.00	0.00	0.00	84.00	1218104.00	
198	2355142.00	1215801.00	147883.00	935851.00	0.00	55607.00	2151674.00	935907.00	0.00	935880.00	279927.00	0.00	24.00	0.00	4629.00	2314.00	0.00	2315.00	0.00	0.00	0.00	0.00	2147111.00	933594.00	0.00	933566.00	279927.00	0.00	0.00	0.00	24.00	0.00	0.00	0.00	0.00	67.00	1215802.00	
199	2334516.00	1204112.00	147262.00	927083.00	0.00	56059.00	2131137.00	927073.00	0.00	926883.00	277090.00	0.00	35.00	0.00	4609.00	2305.00	0.00	2304.00	0.00	0.00	0.00	0.00	2126475.00	924769.00	0.00	924581.00	277090.00	0.00	0.00	0.00	35.00	0.00	0.00	0.00	0.00	81.00	1204115.00	
200	2348543.00	1213062.00	146853.00	932681.00	0.00	55947.00	2145553.00	932648.00	0.00	932842.00	280065.00	0.00	40.00	0.00	4650.00	2326.00	0.00	2324.00	0.00	0.00	0.00	0.00	2140945.00	930322.00	0.00	930518.00	280065.00	0.00	0.00	0.00	40.00	0.00	0.00	0.00	0.00	61.00	1213064.00	
201	2338094.00	1207737.00	146521.00	928219.00	0.00	55618.00	2135911.00	928257.00	0.00	928042.00	279566.00	0.00	24.00	0.00	4762.00	2381.00	0.00	2381.00	0.00	0.00	0.00	0.00	2131130.00	925878.00	0.00	925661.00	279567.00	0.00	0.00	0.00	24.00	0.00	0.00	0.00	0.00	77.00	1207742.00	
202	2357537.00	1219399.00	144279.00	936975.00	0.00	56884.00	2156277.00	936973.00	0.00	936962.00	282298.00	0.00	32.00	0.00	4579.00	2288.00	0.00	2291.00	0.00	0.00	0.00	0.00	2151686.00	934685.00	0.00	934671.00	282299.00	0.00	0.00	0.00	32.00	0.00	0.00	0.00	0.00	67.00	1219396.00	
203	2350366.00	1212621.00	145258.00	936061.00	0.00	56427.00	2148637.00	936059.00	0.00	935955.00	276605.00	0.00	28.00	0.00	4369.00	2185.00	0.00	2184.00	0.00	0.00	0.00	0.00	2144278.00	933874.00	0.00	933772.00	276606.00	0.00	0.00	0.00	28.00	0.00	0.00	0.00	0.00	62.00	1212624.00	
204	2349094.00	1211743.00	145577.00	935229.00	0.00	56546.00	2146776.00	935204.00	0.00	935175.00	276386.00	0.00	26.00	0.00	4601.00	2301.00	0.00	2300.00	0.00	0.00	0.00	0.00	2142193.00	932903.00	0.00	932878.00	276386.00	0.00	0.00	0.00	26.00	0.00	0.00	0.00	0.00	68.00	1211741.00	
205	2327219.00	1197035.00	146666.00	926390.00	0.00	57128.00	2123375.00	926415.00	0.00	926307.00	270610.00	0.00	27.00	0.00	4367.00	2183.00	0.00	2184.00	0.00	0.00	0.00	0.00	2118992.00	924232.00	0.00	924123.00	270611.00	0.00	0.00	0.00	27.00	0.00	0.00	0.00	0.00	39.00	1197035.00	
206	2320089.00	1192714.00	147782.00	922926.00	0.00	56667.00	2115452.00	922849.00	0.00	922793.00	269774.00	0.00	22.00	0.00	4581.00	2290.00	0.00	2291.00	0.00	0.00	0.00	0.00	2110860.00	920559.00	0.00	920505.00	269774.00	0.00	0.00	0.00	22.00	0.00	0.00	0.00	0.00	54.00	1192716.00	
207	2309348.00	1186681.00	147199.00	917631.00	0.00	57837.00	2104352.00	917652.00	0.00	917632.00	268943.00	0.00	35.00	0.00	4442.00	2222.00	0.00	2220.00	0.00	0.00	0.00	0.00	2099822.00	915430.00	0.00	915414.00	268943.00	0.00	0.00	0.00	35.00	0.00	0.00	0.00	0.00	59.00	1186682.00	
208	2315736.00	1190110.00	148172.00	920947.00	0.00	56507.00	2110988.00	920984.00	0.00	920840.00	269195.00	0.00	41.00	0.00	4716.00	2357.00	0.00	2359.00	0.00	0.00	0.00	0.00	2106346.00	918628.00	0.00	918481.00	269196.00	0.00	0.00	0.00	41.00	0.00	0.00	0.00	0.00	54.00	1190113.00	
209	2330602.00	1200075.00	147169.00	926103.00	0.00	57255.00	2126052.00	926092.00	0.00	926041.00	273919.00	0.00	24.00	0.00	4556.00	2279.00	0.00	2277.00	0.00	0.00	0.00	0.00	2121520.00	923813.00	0.00	923763.00	273919.00	0.00	0.00	0.00	24.00	0.00	0.00	0.00	0.00	62.00	1200075.00	
210	2310471.00	1187781.00	147123.00	918248.00	0.00	57321.00	2105946.00	918237.00	0.00	918291.00	269343.00	0.00	24.00	0.00	4416.00	2207.00	0.00	2209.00	0.00	0.00	0.00	0.00	2101481.00	916030.00	0.00	916085.00	269343.00	0.00	0.00	0.00	24.00	0.00	0.00	0.00	0.00	51.00	1187788.00	
211	2315355.00	1191180.00	147754.00	919650.00	0.00	56771.00	2110773.00	919660.00	0.00	919497.00	271599.00	0.00	49.00	0.00	4656.00	2328.00	0.00	2328.00	0.00	0.00	0.00	0.00	2106150.00	917332.00	0.00	917170.00	271599.00	0.00	0.00	0.00	49.00	0.00	0.00	0.00	0.00	67.00	1191183.00	
212	2168785.00	1102955.00	150299.00	857591.00	0.00	57940.00	1960444.00	857591.00	0.00	857618.00	245186.00	0.00	29.00	0.00	4115.00	2058.00	0.00	2057.00	0.00	0.00	0.00	0.00	1956311.00	855534.00	0.00	855561.00	245187.00	0.00	0.00	0.00	29.00	0.00	0.00	0.00	0.00	95.00	1102953.00	
213	2279152.00	1169754.00	148283.00	903942.00	0.00	57173.00	2073531.00	903928.00	0.00	903863.00	265697.00	0.00	34.00	0.00	4497.00	2249.00	0.00	2248.00	0.00	0.00	0.00	0.00	2069025.00	901679.00	0.00	901615.00	265697.00	0.00	0.00	0.00	34.00	0.00	0.00	0.00	0.00	76.00	1169755.00	
214	2321682.00	1194142.00	147080.00	923672.00	0.00	56788.00	2117784.00	923700.00	0.00	923700.00	270339.00	0.00	38.00	0.00	4581.00	2290.00	0.00	2291.00	0.00	0.00	0.00	0.00	2113197.00	921410.00	0.00	921410.00	270339.00	0.00	0.00	0.00	38.00	0.00	0.00	0.00	0.00	52.00	1194140.00	
215	2303524.00	1184472.00	147521.00	915147.00	0.00	56384.00	2099560.00	915126.00	0.00	914867.00	269551.00	0.00	35.00	0.00	4320.00	2160.00	0.00	2160.00	0.00	0.00	0.00	0.00	2095260.00	912966.00	0.00	912708.00	269551.00	0.00	0.00	0.00	35.00	0.00	0.00	0.00	0.00	42.00	1184474.00	
216	2260244.00	1158924.00	147853.00	896730.00	0.00	56737.00	2055527.00	896725.00	0.00	896792.00	261982.00	0.00	45.00	0.00	4310.00	2155.00	0.00	2155.00	0.00	0.00	0.00	0.00	2051234.00	894570.00	0.00	894637.00	261982.00	0.00	0.00	0.00	45.00	0.00	0.00	0.00	0.00	53.00	1158930.00	
217	2315687.00	1194768.00	145597.00	918392.00	0.00	56930.00	2113161.00	918452.00	0.00	918366.00	276299.00	0.00	36.00	0.00	4283.00	2141.00	0.00	2142.00	0.00	0.00	0.00	0.00	2108872.00	916313.00	0.00	916224.00	276299.00	0.00	0.00	0.00	36.00	0.00	0.00	0.00	0.00	75.00	1194765.00	
218	2324842.00	1198570.00	146715.00	923925.00	0.00	55632.00	2122351.00	923859.00	0.00	923835.00	274600.00	0.00	44.00	0.00	4510.00	2256.00	0.00	2254.00	0.00	0.00	0.00	0.00	2117828.00	921603.00	0.00	921581.00	274600.00	0.00	0.00	0.00	44.00	0.00	0.00	0.00	0.00	49.00	1198573.00	
219	2309191.00	1188921.00	146375.00	917627.00	0.00	56269.00	2106512.00	917608.00	0.00	917602.00	271232.00	0.00	26.00	0.00	4515.00	2257.00	0.00	2258.00	0.00	0.00	0.00	0.00	2101953.00	915351.00	0.00	915344.00	271232.00	0.00	0.00	0.00	26.00	0.00	0.00	0.00	0.00	74.00	1188921.00	
220	2341997.00	1206680.00	147432.00	931351.00	0.00	56536.00	2137857.00	931354.00	0.00	931270.00	275262.00	0.00	34.00	0.00	4613.00	2306.00	0.00	2307.00	0.00	0.00	0.00	0.00	2133305.00	929046.00	0.00	928963.00	275262.00	0.00	0.00	0.00	34.00	0.00	0.00	0.00	0.00	47.00	1206683.00	
221	2343301.00	1207835.00	147100.00	931683.00	0.00	56683.00	2139451.00	931716.00	0.00	931531.00	276155.00	0.00	34.00	0.00	4758.00	2379.00	0.00	2379.00	0.00	0.00	0.00	0.00	2134682.00	929340.00	0.00	929153.00	276156.00	0.00	0.00	0.00	34.00	0.00	0.00	0.00	0.00	52.00	1207835.00	
