second	tx	tx_grant	tx_grant_re4wait	tx_release	tx_release_re4modfail	tx_release_re4wait	rx	rx_grantSucc	rx_queueSucc	rx_releaseSucc	rx_grantFail	rx_grantModFail	rx_releaseFail	rx_releaseModFail	rx_p4	rx_grantSucc_p4	rx_queueSucc_p4	rx_releaseSucc_p4	rx_grantFail_p4	rx_releaseFail_p4	rx_bdFail_p4	rx_mirror_p4	rx_fpga	rx_grantSucc_fpga	rx_queueSucc_fpga	rx_releaseSucc_fpga	rx_grantFail_fpga	rx_grantModFail_fpga	rx_grantModHitFail_fpga	rx_grantModNfsFail_fpga	rx_releaseFail_fpga	rx_releaseModFail_fpga	rx_releaseModHitFail_fpga	rx_releaseModNfsFail_fpga	dropped_pkt	txn_fail	txn_total	
75	3654865.00	2171842.00	51781.00	1393853.00	0.00	37389.00	3567108.00	1394133.00	0.00	1394194.00	778489.00	0.00	149.00	0.00	1156294.00	350799.00	0.00	350599.00	454798.00	98.00	0.00	0.00	2410685.00	1043342.00	0.00	1043600.00	323692.00	0.00	0.00	0.00	51.00	0.00	0.00	0.00	0.00	3.00	2171848.00	
76	3674733.00	2145948.00	49218.00	1443267.00	0.00	36300.00	3588684.00	1443255.00	0.00	1442851.00	702458.00	0.00	112.00	0.00	1281918.00	407334.00	0.00	407344.00	467176.00	64.00	0.00	0.00	2306757.00	1035921.00	0.00	1035506.00	235282.00	0.00	0.00	0.00	48.00	0.00	0.00	0.00	0.00	0.00	2145950.00	
77	3774954.00	2159067.00	44038.00	1535726.00	0.00	36123.00	3696139.00	1536180.00	0.00	1536140.00	623630.00	0.00	113.00	0.00	1317230.00	421731.00	0.00	421636.00	473795.00	68.00	0.00	0.00	2378835.00	1114450.00	0.00	1114505.00	149836.00	0.00	0.00	0.00	45.00	0.00	0.00	0.00	0.00	4.00	2159073.00	
78	3872924.00	2221428.00	35938.00	1584466.00	0.00	31092.00	3804519.00	1584002.00	0.00	1583689.00	636653.00	0.00	88.00	0.00	1444621.00	466234.00	0.00	466223.00	512099.00	65.00	0.00	0.00	2359812.00	1117769.00	0.00	1117466.00	124554.00	0.00	0.00	0.00	23.00	0.00	0.00	0.00	0.00	8.00	2221431.00	
79	3908242.00	2237840.00	35826.00	1603810.00	0.00	30766.00	3843355.00	1604411.00	0.00	1604445.00	634409.00	0.00	81.00	0.00	1486131.00	484533.00	0.00	484430.00	517113.00	55.00	0.00	0.00	2357218.00	1119881.00	0.00	1120015.00	117296.00	0.00	0.00	0.00	26.00	0.00	0.00	0.00	0.00	22.00	2237847.00	
80	4012433.00	2310526.00	28314.00	1648784.00	0.00	24811.00	3957705.00	1648222.00	0.00	1648015.00	661256.00	0.00	72.00	0.00	1602025.00	524123.00	0.00	524138.00	553711.00	52.00	0.00	0.00	2355538.00	1124099.00	0.00	1123876.00	107543.00	0.00	0.00	0.00	20.00	0.00	0.00	0.00	0.00	8.00	2310525.00	
81	4029315.00	2320986.00	27185.00	1656722.00	0.00	24422.00	3979185.00	1657103.00	0.00	1657352.00	664739.00	0.00	56.00	0.00	1624185.00	531875.00	0.00	531711.00	560564.00	35.00	0.00	0.00	2355063.00	1125226.00	0.00	1125641.00	104175.00	0.00	0.00	0.00	21.00	0.00	0.00	0.00	0.00	3.00	2320995.00	
82	4103120.00	2374246.00	22316.00	1687235.00	0.00	19323.00	4061655.00	1687338.00	0.00	1687246.00	686879.00	0.00	59.00	0.00	1713966.00	561063.00	0.00	561062.00	591794.00	47.00	0.00	0.00	2347563.00	1126281.00	0.00	1126186.00	95085.00	0.00	0.00	0.00	12.00	0.00	0.00	0.00	0.00	6.00	2374246.00	
83	4129478.00	2390996.00	20423.00	1699937.00	0.00	18123.00	4092382.00	1700307.00	0.00	1700581.00	691488.00	0.00	43.00	0.00	1748926.00	574236.00	0.00	574100.00	600567.00	25.00	0.00	0.00	2343496.00	1126071.00	0.00	1126484.00	90923.00	0.00	0.00	0.00	18.00	0.00	0.00	0.00	0.00	22.00	2391003.00	
84	4172018.00	2421833.00	16471.00	1719170.00	0.00	14544.00	4139137.00	1718681.00	0.00	1718183.00	702185.00	0.00	72.00	0.00	1815555.00	599162.00	0.00	599205.00	617128.00	60.00	0.00	0.00	2323569.00	1119522.00	0.00	1118978.00	85057.00	0.00	0.00	0.00	12.00	0.00	0.00	0.00	0.00	26.00	2421842.00	
85	4165925.00	2415528.00	17749.00	1716180.00	0.00	16470.00	4132251.00	1716182.00	0.00	1716556.00	699370.00	0.00	31.00	0.00	1828366.00	606749.00	0.00	606638.00	614963.00	17.00	0.00	0.00	2303775.00	1109435.00	0.00	1109919.00	84407.00	0.00	0.00	0.00	14.00	0.00	0.00	0.00	0.00	4.00	2415531.00	
86	4229086.00	2469292.00	12169.00	1736944.00	0.00	10681.00	4206658.00	1737238.00	0.00	1736992.00	732456.00	0.00	34.00	0.00	1885475.00	622990.00	0.00	623030.00	639427.00	28.00	0.00	0.00	2321245.00	1114248.00	0.00	1113963.00	93029.00	0.00	0.00	0.00	6.00	0.00	0.00	0.00	0.00	3.00	2469301.00	
87	4208453.00	2465895.00	14835.00	1714740.00	0.00	12983.00	4180159.00	1714387.00	0.00	1714529.00	751142.00	0.00	27.00	0.00	1896480.00	629636.00	0.00	629586.00	637249.00	9.00	0.00	0.00	2283607.00	1084752.00	0.00	1084943.00	113894.00	0.00	0.00	0.00	18.00	0.00	0.00	0.00	0.00	5.00	2465895.00	
88	4292458.00	2529687.00	7449.00	1749259.00	0.00	6064.00	4279505.00	1749535.00	0.00	1749331.00	780539.00	0.00	59.00	0.00	1972283.00	651397.00	0.00	651376.00	669461.00	49.00	0.00	0.00	2307182.00	1098138.00	0.00	1097957.00	111077.00	0.00	0.00	0.00	10.00	0.00	0.00	0.00	0.00	14.00	2529688.00	
89	4225811.00	2474585.00	13935.00	1725395.00	0.00	11896.00	4201375.00	1725875.00	0.00	1726009.00	749471.00	0.00	11.00	0.00	1958801.00	658696.00	0.00	658631.00	641467.00	7.00	0.00	0.00	2242566.00	1067179.00	0.00	1067379.00	108004.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	19.00	2474584.00	
90	4306268.00	2538897.00	6446.00	1755309.00	0.00	5616.00	4293804.00	1755106.00	0.00	1755067.00	783511.00	0.00	57.00	0.00	2026476.00	674842.00	0.00	674883.00	676700.00	51.00	0.00	0.00	2267265.00	1080264.00	0.00	1080184.00	106811.00	0.00	0.00	0.00	6.00	0.00	0.00	0.00	0.00	10.00	2538901.00	
91	4268359.00	2507634.00	10021.00	1742220.00	0.00	8484.00	4250310.00	1742483.00	0.00	1742486.00	765326.00	0.00	8.00	0.00	2023172.00	680368.00	0.00	680217.00	662583.00	4.00	0.00	0.00	2227137.00	1062120.00	0.00	1062272.00	102743.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	7.00	2507635.00	
92	4327261.00	2556429.00	3491.00	1764923.00	0.00	2419.00	4317556.00	1763433.00	0.00	1763290.00	790798.00	0.00	34.00	0.00	2079151.00	696060.00	0.00	696125.00	686937.00	30.00	0.00	0.00	2238406.00	1067374.00	0.00	1067166.00	103862.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	17.00	2556438.00	
93	4293915.00	2528983.00	7104.00	1751795.00	0.00	6034.00	4284145.00	1753146.00	0.00	1753261.00	777742.00	0.00	13.00	0.00	2078541.00	701525.00	0.00	701466.00	675542.00	7.00	0.00	0.00	2205621.00	1051621.00	0.00	1051795.00	102199.00	0.00	0.00	0.00	6.00	0.00	0.00	0.00	0.00	22.00	2528983.00	
94	4294574.00	2529886.00	6078.00	1753504.00	0.00	5106.00	4282013.00	1753031.00	0.00	1752702.00	776258.00	0.00	42.00	0.00	2104423.00	714283.00	0.00	714273.00	675836.00	31.00	0.00	0.00	2177610.00	1038747.00	0.00	1038430.00	100422.00	0.00	0.00	0.00	11.00	0.00	0.00	0.00	0.00	7.00	2529890.00	
95	4344158.00	2566367.00	3428.00	1771758.00	0.00	2607.00	4338540.00	1771874.00	0.00	1772083.00	794484.00	0.00	6.00	0.00	2144002.00	724550.00	0.00	724462.00	694989.00	1.00	0.00	0.00	2194453.00	1047328.00	0.00	1047625.00	99495.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00	7.00	2566372.00	
96	4340476.00	2560304.00	3148.00	1774528.00	0.00	2496.00	4335464.00	1774768.00	0.00	1774750.00	785913.00	0.00	41.00	0.00	2154961.00	733480.00	0.00	733561.00	687881.00	39.00	0.00	0.00	2180513.00	1041288.00	0.00	1041191.00	98032.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	10.00	2560308.00	
97	4338556.00	2563832.00	3983.00	1767646.00	0.00	3095.00	4331105.00	1767332.00	0.00	1767523.00	796258.00	0.00	9.00	0.00	2177291.00	743226.00	0.00	743086.00	690973.00	6.00	0.00	0.00	2153832.00	1024105.00	0.00	1024439.00	105285.00	0.00	0.00	0.00	3.00	0.00	0.00	0.00	0.00	7.00	2563836.00	
98	4345330.00	2583847.00	1682.00	1758749.00	0.00	1052.00	4342322.00	1758777.00	0.00	1758493.00	824960.00	0.00	36.00	0.00	2204097.00	750162.00	0.00	750322.00	703579.00	34.00	0.00	0.00	2138169.00	1008615.00	0.00	1008171.00	121381.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	24.00	2583855.00	
99	4353564.00	2587485.00	2455.00	1761915.00	0.00	1709.00	4350337.00	1762214.00	0.00	1762286.00	825745.00	0.00	2.00	0.00	2224045.00	759185.00	0.00	759065.00	705794.00	1.00	0.00	0.00	2126202.00	1003029.00	0.00	1003221.00	119951.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	2.00	2587484.00	
100	4363921.00	2593757.00	2115.00	1766788.00	0.00	1261.00	4359556.00	1766404.00	0.00	1766347.00	826821.00	0.00	25.00	0.00	2236919.00	763971.00	0.00	763906.00	709019.00	23.00	0.00	0.00	2122680.00	1002435.00	0.00	1002441.00	117802.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	15.00	2593762.00	
101	4370954.00	2606724.00	1819.00	1761378.00	0.00	1033.00	4368125.00	1761387.00	0.00	1761474.00	845267.00	0.00	17.00	0.00	2261718.00	772126.00	0.00	772185.00	717406.00	1.00	0.00	0.00	2106429.00	989262.00	0.00	989290.00	127861.00	0.00	0.00	0.00	16.00	0.00	0.00	0.00	0.00	17.00	2606728.00	
102	4362738.00	2608335.00	1384.00	1752287.00	0.00	733.00	4361516.00	1752535.00	0.00	1752509.00	856417.00	0.00	47.00	0.00	2274126.00	776648.00	0.00	776625.00	720820.00	33.00	0.00	0.00	2087383.00	975887.00	0.00	975885.00	135597.00	0.00	0.00	0.00	14.00	0.00	0.00	0.00	0.00	16.00	2608344.00	
103	4369722.00	2623341.00	1298.00	1744272.00	0.00	811.00	4366988.00	1744116.00	0.00	1744073.00	878642.00	0.00	77.00	0.00	2291807.00	779453.00	0.00	779412.00	732937.00	5.00	0.00	0.00	2075103.00	964665.00	0.00	964661.00	145705.00	0.00	0.00	0.00	72.00	0.00	0.00	0.00	0.00	10.00	2623342.00	
104	4356363.00	2621497.00	1311.00	1732781.00	0.00	775.00	4354878.00	1733010.00	0.00	1733089.00	888809.00	0.00	23.00	0.00	2299475.00	781720.00	0.00	781821.00	735913.00	21.00	0.00	0.00	2055455.00	951289.00	0.00	951269.00	152896.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	10.00	2621503.00	
105	4356987.00	2621191.00	1395.00	1733537.00	0.00	865.00	4355448.00	1733871.00	0.00	1733707.00	887841.00	0.00	23.00	0.00	2310758.00	787440.00	0.00	787346.00	735970.00	2.00	0.00	0.00	2044685.00	946431.00	0.00	946362.00	151871.00	0.00	0.00	0.00	21.00	0.00	0.00	0.00	0.00	9.00	2621190.00	
106	4361028.00	2623552.00	1552.00	1735228.00	0.00	696.00	4358773.00	1734963.00	0.00	1735117.00	888570.00	0.00	15.00	0.00	2321557.00	791748.00	0.00	791796.00	738000.00	14.00	0.00	0.00	2037113.00	943217.00	0.00	943323.00	150572.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	9.00	2623560.00	
107	4359686.00	2621112.00	1565.00	1736237.00	0.00	772.00	4356564.00	1736110.00	0.00	1736059.00	884430.00	0.00	8.00	0.00	2327246.00	795999.00	0.00	795951.00	735292.00	4.00	0.00	0.00	2029362.00	940111.00	0.00	940108.00	149139.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	23.00	2621117.00	
108	4350033.00	2642081.00	910.00	1706606.00	0.00	437.00	4348104.00	1706271.00	0.00	1706273.00	935509.00	0.00	25.00	0.00	2339317.00	788304.00	0.00	788283.00	762712.00	18.00	0.00	0.00	2008762.00	917967.00	0.00	917991.00	172797.00	0.00	0.00	0.00	7.00	0.00	0.00	0.00	0.00	15.00	2642082.00	
109	4347396.00	2643811.00	1031.00	1702075.00	0.00	482.00	4345744.00	1701917.00	0.00	1701902.00	941894.00	0.00	40.00	0.00	2343972.00	789277.00	0.00	789318.00	765372.00	5.00	0.00	0.00	2001783.00	912642.00	0.00	912584.00	176522.00	0.00	0.00	0.00	35.00	0.00	0.00	0.00	0.00	5.00	2643818.00	
110	4335571.00	2629089.00	3456.00	1701287.00	0.00	1739.00	4331784.00	1702012.00	0.00	1701873.00	927807.00	0.00	25.00	0.00	2352473.00	797718.00	0.00	797609.00	757129.00	17.00	0.00	0.00	1979244.00	904294.00	0.00	904265.00	170678.00	0.00	0.00	0.00	8.00	0.00	0.00	0.00	0.00	7.00	2629089.00	
111	4361569.00	2661219.00	918.00	1699200.00	0.00	232.00	4358909.00	1698454.00	0.00	1698503.00	961983.00	0.00	16.00	0.00	2371055.00	796756.00	0.00	796809.00	777487.00	4.00	0.00	0.00	1987901.00	901698.00	0.00	901695.00	184496.00	0.00	0.00	0.00	12.00	0.00	0.00	0.00	0.00	23.00	2661224.00	
112	4349646.00	2664973.00	931.00	1683271.00	0.00	471.00	4349232.00	1683776.00	0.00	1683740.00	981611.00	0.00	67.00	0.00	2380790.00	796531.00	0.00	796542.00	787706.00	10.00	0.00	0.00	1968404.00	887245.00	0.00	887198.00	193904.00	0.00	0.00	0.00	57.00	0.00	0.00	0.00	0.00	20.00	2664984.00	
113	4351968.00	2666112.00	589.00	1685036.00	0.00	231.00	4351300.00	1684778.00	0.00	1684930.00	981542.00	0.00	59.00	0.00	2379536.00	796612.00	0.00	796646.00	786274.00	1.00	0.00	0.00	1971774.00	888166.00	0.00	888284.00	195266.00	0.00	0.00	0.00	58.00	0.00	0.00	0.00	0.00	3.00	2666110.00	
114	4342311.00	2655326.00	3061.00	1682424.00	0.00	1501.00	4337327.00	1682601.00	0.00	1682350.00	972313.00	0.00	36.00	0.00	2385952.00	802938.00	0.00	802837.00	780166.00	11.00	0.00	0.00	1951356.00	879668.00	0.00	879516.00	192147.00	0.00	0.00	0.00	25.00	0.00	0.00	0.00	0.00	6.00	2655332.00	
115	4359533.00	2672570.00	996.00	1685785.00	0.00	183.00	4357847.00	1685433.00	0.00	1685430.00	986918.00	0.00	30.00	0.00	2401744.00	804249.00	0.00	804282.00	793212.00	2.00	0.00	0.00	1956069.00	881184.00	0.00	881149.00	193708.00	0.00	0.00	0.00	28.00	0.00	0.00	0.00	0.00	13.00	2672572.00	
116	4354905.00	2667931.00	811.00	1685920.00	0.00	243.00	4354177.00	1686173.00	0.00	1686131.00	981746.00	0.00	60.00	0.00	2408305.00	809507.00	0.00	809509.00	789273.00	16.00	0.00	0.00	1945810.00	876668.00	0.00	876623.00	192475.00	0.00	0.00	0.00	44.00	0.00	0.00	0.00	0.00	23.00	2667934.00	
117	4366612.00	2672673.00	410.00	1693376.00	0.00	154.00	4365823.00	1693183.00	0.00	1693108.00	979510.00	0.00	11.00	0.00	2418152.00	813812.00	0.00	813768.00	790567.00	7.00	0.00	0.00	1947661.00	879372.00	0.00	879342.00	188943.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	11.00	2672676.00	
118	4355914.00	2673538.00	888.00	1681281.00	0.00	207.00	4355284.00	1681583.00	0.00	1681559.00	992171.00	0.00	36.00	0.00	2422676.00	812911.00	0.00	812904.00	796847.00	14.00	0.00	0.00	1932674.00	868673.00	0.00	868655.00	195324.00	0.00	0.00	0.00	22.00	0.00	0.00	0.00	0.00	0.00	2673544.00	
119	4351236.00	2674572.00	1073.00	1675345.00	0.00	247.00	4350466.00	1675659.00	0.00	1675503.00	999266.00	0.00	61.00	0.00	2426110.00	813233.00	0.00	813171.00	799697.00	9.00	0.00	0.00	1924379.00	862426.00	0.00	862332.00	199569.00	0.00	0.00	0.00	52.00	0.00	0.00	0.00	0.00	20.00	2674577.00	
120	4350367.00	2674037.00	730.00	1675432.00	0.00	168.00	4348816.00	1674897.00	0.00	1675085.00	998741.00	0.00	14.00	0.00	2433962.00	817652.00	0.00	817744.00	798554.00	12.00	0.00	0.00	1914775.00	857245.00	0.00	857341.00	200187.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	18.00	2674041.00	
121	4362401.00	2680119.00	818.00	1681291.00	0.00	173.00	4360532.00	1680980.00	0.00	1680961.00	998550.00	0.00	44.00	0.00	2448633.00	822753.00	0.00	822756.00	803120.00	5.00	0.00	0.00	1911902.00	858227.00	0.00	858205.00	195431.00	0.00	0.00	0.00	39.00	0.00	0.00	0.00	0.00	11.00	2680122.00	
122	2514655.00	1374706.00	102188.00	998293.00	0.00	39468.00	2369196.00	997546.00	0.00	997711.00	373854.00	0.00	133.00	0.00	111625.00	54881.00	0.00	56231.00	465.00	49.00	0.00	0.00	2257620.00	942666.00	0.00	941481.00	373389.00	0.00	0.00	0.00	84.00	0.00	0.00	0.00	0.00	19.00	1374711.00	
123	2960278.00	1638533.00	87808.00	1191683.00	0.00	42254.00	2832304.00	1192148.00	0.00	1191123.00	448765.00	0.00	173.00	0.00	422702.00	135838.00	0.00	135702.00	151048.00	114.00	0.00	0.00	2409506.00	1056310.00	0.00	1055421.00	297716.00	0.00	0.00	0.00	59.00	0.00	0.00	0.00	0.00	6.00	1638541.00	
124	3464038.00	2006505.00	58613.00	1354558.00	0.00	44363.00	3359987.00	1354190.00	0.00	1353712.00	651682.00	0.00	211.00	0.00	913338.00	283134.00	0.00	283123.00	346997.00	84.00	0.00	0.00	2446459.00	1071058.00	0.00	1070589.00	304685.00	0.00	0.00	0.00	127.00	0.00	0.00	0.00	0.00	11.00	2006505.00	
125	3558730.00	2065875.00	54301.00	1396046.00	0.00	42508.00	3464375.00	1396901.00	0.00	1396730.00	670439.00	0.00	205.00	0.00	1005624.00	308232.00	0.00	308067.00	389235.00	90.00	0.00	0.00	2458656.00	1088672.00	0.00	1088665.00	281204.00	0.00	0.00	0.00	115.00	0.00	0.00	0.00	0.00	3.00	2065877.00	
126	3784823.00	2203093.00	44411.00	1502419.00	0.00	34900.00	3705183.00	1502348.00	0.00	1502180.00	700440.00	0.00	182.00	0.00	1258536.00	395308.00	0.00	395270.00	467867.00	91.00	0.00	0.00	2446614.00	1107040.00	0.00	1106911.00	232573.00	0.00	0.00	0.00	91.00	0.00	0.00	0.00	0.00	7.00	2203098.00	
127	3823690.00	2241934.00	44208.00	1503956.00	0.00	33592.00	3745700.00	1503681.00	0.00	1503839.00	737966.00	0.00	166.00	0.00	1316512.00	413296.00	0.00	413238.00	489925.00	53.00	0.00	0.00	2429140.00	1090385.00	0.00	1090601.00	248041.00	0.00	0.00	0.00	113.00	0.00	0.00	0.00	0.00	12.00	2241941.00	
128	3967630.00	2360758.00	31302.00	1551217.00	0.00	24353.00	3911374.00	1550974.00	0.00	1550550.00	809522.00	0.00	153.00	0.00	1463482.00	450065.00	0.00	450012.00	563339.00	67.00	0.00	0.00	2447720.00	1100910.00	0.00	1100540.00	246185.00	0.00	0.00	0.00	86.00	0.00	0.00	0.00	0.00	12.00	2360763.00	
129	3909966.00	2307653.00	36283.00	1537103.00	0.00	28927.00	3846235.00	1537584.00	0.00	1537738.00	770832.00	0.00	102.00	0.00	1492902.00	473364.00	0.00	473284.00	546235.00	19.00	0.00	0.00	2353355.00	1064220.00	0.00	1064455.00	224597.00	0.00	0.00	0.00	83.00	0.00	0.00	0.00	0.00	9.00	2307656.00	
130	4088919.00	2436941.00	22944.00	1610245.00	0.00	18789.00	4047363.00	1610395.00	0.00	1610062.00	826715.00	0.00	158.00	0.00	1629595.00	507143.00	0.00	507212.00	615175.00	65.00	0.00	0.00	2417736.00	1103253.00	0.00	1102850.00	211540.00	0.00	0.00	0.00	93.00	0.00	0.00	0.00	0.00	7.00	2436944.00	
131	3988245.00	2368275.00	31203.00	1563990.00	0.00	24778.00	3933148.00	1564084.00	0.00	1564340.00	804584.00	0.00	75.00	0.00	1630476.00	521780.00	0.00	521634.00	587055.00	7.00	0.00	0.00	2302610.00	1042306.00	0.00	1042706.00	217530.00	0.00	0.00	0.00	68.00	0.00	0.00	0.00	0.00	3.00	2368278.00	
132	4198667.00	2570275.00	15518.00	1601101.00	0.00	11773.00	4170525.00	1600469.00	0.00	1600569.00	969257.00	0.00	151.00	0.00	1770441.00	538100.00	0.00	538066.00	694198.00	78.00	0.00	0.00	2400009.00	1062370.00	0.00	1062504.00	275061.00	0.00	0.00	0.00	73.00	0.00	0.00	0.00	0.00	10.00	2570276.00	
133	4129843.00	2599745.00	19768.00	1496599.00	0.00	13731.00	4096655.00	1496748.00	0.00	1497102.00	1102714.00	0.00	86.00	0.00	1795562.00	534048.00	0.00	534052.00	727462.00	0.00	0.00	0.00	2301090.00	962699.00	0.00	963050.00	375257.00	0.00	0.00	0.00	86.00	0.00	0.00	0.00	0.00	8.00	2599745.00	
134	4223964.00	2841037.00	10227.00	1367575.00	0.00	5125.00	4210626.00	1367788.00	0.00	1367984.00	1474650.00	0.00	146.00	0.00	1916156.00	513215.00	0.00	513255.00	889630.00	56.00	0.00	0.00	2294417.00	854575.00	0.00	854730.00	585022.00	0.00	0.00	0.00	90.00	0.00	0.00	0.00	0.00	18.00	2841044.00	
135	4216642.00	2923995.00	10746.00	1277468.00	0.00	4433.00	4201633.00	1277262.00	0.00	1277497.00	1646748.00	0.00	74.00	0.00	1975218.00	507095.00	0.00	507074.00	961046.00	3.00	0.00	0.00	2226365.00	770168.00	0.00	770423.00	685703.00	0.00	0.00	0.00	71.00	0.00	0.00	0.00	0.00	1.00	2923999.00	
136	4252570.00	2979581.00	6150.00	1264641.00	0.00	2198.00	4244656.00	1265024.00	0.00	1264964.00	1714622.00	0.00	64.00	0.00	2028020.00	513722.00	0.00	513701.00	1000572.00	25.00	0.00	0.00	2216655.00	751302.00	0.00	751264.00	714050.00	0.00	0.00	0.00	39.00	0.00	0.00	0.00	0.00	8.00	2979579.00	
137	4235084.00	2961718.00	8439.00	1261466.00	0.00	3463.00	4222420.00	1261259.00	0.00	1261292.00	1699923.00	0.00	45.00	0.00	2047632.00	522821.00	0.00	522856.00	1001952.00	3.00	0.00	0.00	2174889.00	738439.00	0.00	738437.00	697971.00	0.00	0.00	0.00	42.00	0.00	0.00	0.00	0.00	24.00	2961722.00	
138	4271867.00	2982250.00	4384.00	1283508.00	0.00	1725.00	4264786.00	1283283.00	0.00	1282997.00	1698386.00	0.00	38.00	0.00	2087414.00	537183.00	0.00	537015.00	1013193.00	23.00	0.00	0.00	2177290.00	746100.00	0.00	745982.00	685193.00	0.00	0.00	0.00	15.00	0.00	0.00	0.00	0.00	5.00	2982259.00	
139	4234484.00	2949647.00	7566.00	1274275.00	0.00	2996.00	4223639.00	1274120.00	0.00	1274135.00	1675245.00	0.00	50.00	0.00	2105206.00	547232.00	0.00	547332.00	1010638.00	4.00	0.00	0.00	2118348.00	726890.00	0.00	726803.00	664609.00	0.00	0.00	0.00	46.00	0.00	0.00	0.00	0.00	8.00	2949647.00	
140	4272472.00	2978302.00	4120.00	1288635.00	0.00	1418.00	4267515.00	1288855.00	0.00	1288719.00	1689949.00	0.00	49.00	0.00	2140216.00	558769.00	0.00	558680.00	1022734.00	33.00	0.00	0.00	2127360.00	730088.00	0.00	730041.00	667215.00	0.00	0.00	0.00	16.00	0.00	0.00	0.00	0.00	14.00	2978315.00	
141	4263567.00	2956285.00	5048.00	1300218.00	0.00	2017.00	4257512.00	1300398.00	0.00	1300389.00	1656639.00	0.00	48.00	0.00	2165033.00	573900.00	0.00	573901.00	1017230.00	2.00	0.00	0.00	2092441.00	726498.00	0.00	726488.00	639409.00	0.00	0.00	0.00	46.00	0.00	0.00	0.00	0.00	16.00	2956287.00	
142	4278441.00	2969850.00	2928.00	1304642.00	0.00	1021.00	4273504.00	1304603.00	0.00	1304545.00	1664306.00	0.00	62.00	0.00	2186443.00	581499.00	0.00	581454.00	1023469.00	21.00	0.00	0.00	2087074.00	723104.00	0.00	723092.00	640837.00	0.00	0.00	0.00	41.00	0.00	0.00	0.00	0.00	3.00	2969857.00	
143	4265168.00	2956305.00	4838.00	1302196.00	0.00	1829.00	4260002.00	1302406.00	0.00	1302415.00	1655082.00	0.00	53.00	0.00	2204685.00	590825.00	0.00	590828.00	1023022.00	10.00	0.00	0.00	2055273.00	711582.00	0.00	711587.00	632060.00	0.00	0.00	0.00	43.00	0.00	0.00	0.00	0.00	17.00	2956304.00	
144	4277508.00	2970597.00	3201.00	1302432.00	0.00	1279.00	4271561.00	1302012.00	0.00	1301875.00	1667601.00	0.00	44.00	0.00	2227816.00	594432.00	0.00	594496.00	1038865.00	22.00	0.00	0.00	2043720.00	707584.00	0.00	707378.00	628736.00	0.00	0.00	0.00	22.00	0.00	0.00	0.00	0.00	17.00	2970605.00	
145	4269913.00	2963842.00	2410.00	1302790.00	0.00	872.00	4267996.00	1303134.00	0.00	1303128.00	1661667.00	0.00	6.00	0.00	2252060.00	604928.00	0.00	604889.00	1042239.00	5.00	0.00	0.00	2015875.00	698205.00	0.00	698239.00	619431.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	5.00	2963842.00	
146	4277208.00	2964980.00	3437.00	1307547.00	0.00	1244.00	4271941.00	1307519.00	0.00	1307513.00	1656813.00	0.00	37.00	0.00	2268134.00	611579.00	0.00	611483.00	1045061.00	12.00	0.00	0.00	2003751.00	695942.00	0.00	696030.00	611755.00	0.00	0.00	0.00	25.00	0.00	0.00	0.00	0.00	2.00	2964983.00	
147	4276431.00	2960443.00	2721.00	1312314.00	0.00	953.00	4273925.00	1312555.00	0.00	1312529.00	1648828.00	0.00	21.00	0.00	2272355.00	617232.00	0.00	617267.00	1037855.00	1.00	0.00	0.00	2001585.00	695324.00	0.00	695266.00	610975.00	0.00	0.00	0.00	20.00	0.00	0.00	0.00	0.00	16.00	2960448.00	
148	4289589.00	2970337.00	1505.00	1317352.00	0.00	395.00	4286511.00	1316895.00	0.00	1316872.00	1652691.00	0.00	33.00	0.00	2292463.00	622541.00	0.00	622530.00	1047377.00	15.00	0.00	0.00	1994033.00	694355.00	0.00	694344.00	605315.00	0.00	0.00	0.00	18.00	0.00	0.00	0.00	0.00	19.00	2970344.00	
149	4276588.00	2961500.00	2970.00	1311151.00	0.00	970.00	4271932.00	1310981.00	0.00	1311065.00	1649906.00	0.00	35.00	0.00	2302143.00	626948.00	0.00	626973.00	1048222.00	0.00	0.00	0.00	1969844.00	684033.00	0.00	684092.00	601684.00	0.00	0.00	0.00	35.00	0.00	0.00	0.00	0.00	4.00	2961513.00	
150	4304605.00	2982317.00	1322.00	1320627.00	0.00	339.00	4304404.00	1320949.00	0.00	1320974.00	1662497.00	0.00	16.00	0.00	2324615.00	633586.00	0.00	633597.00	1057418.00	14.00	0.00	0.00	1979822.00	687363.00	0.00	687378.00	605079.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	28.00	2982320.00	
