second	tx	tx_get	tx_put	tx_del	rx	rx_getSucc	rx_putSucc	rx_delSucc
113	5020686.00	0.00	0.00	0.00	4449002.00	4449007.00	0.00	0.00	
114	4997499.00	0.00	0.00	0.00	4447649.00	4447620.00	0.00	0.00	
115	4997935.00	0.00	0.00	0.00	4445059.00	4445035.00	0.00	0.00	
116	5016691.00	0.00	0.00	0.00	4446289.00	4446312.00	0.00	0.00	
117	4987565.00	0.00	0.00	0.00	4440608.00	4440607.00	0.00	0.00	
118	4987756.00	0.00	0.00	0.00	4441493.00	4441502.00	0.00	0.00	
119	4998697.00	0.00	0.00	0.00	4442864.00	4442861.00	0.00	0.00	
120	5004001.00	0.00	0.00	0.00	4443155.00	4443082.00	0.00	0.00	
121	5000903.00	0.00	0.00	0.00	4442855.00	4442908.00	0.00	0.00	
122	5048933.00	0.00	0.00	0.00	4450962.00	4450952.00	0.00	0.00	
123	5081917.00	0.00	0.00	0.00	4461831.00	4461816.00	0.00	0.00	
124	5064445.00	0.00	0.00	0.00	4463052.00	4463041.00	0.00	0.00	
125	5020245.00	0.00	0.00	0.00	4453596.00	4453632.00	0.00	0.00	
126	5002377.00	0.00	0.00	0.00	4456217.00	4456219.00	0.00	0.00	
127	4959904.00	0.00	0.00	0.00	4438342.00	4438322.00	0.00	0.00	
128	4970669.00	0.00	0.00	0.00	4440314.00	4440257.00	0.00	0.00	
129	4967068.00	0.00	0.00	0.00	4443034.00	4443114.00	0.00	0.00	
130	4994018.00	0.00	0.00	0.00	4447849.00	4447813.00	0.00	0.00	
131	4988917.00	0.00	0.00	0.00	4447186.00	4447210.00	0.00	0.00	
132	5056435.00	0.00	0.00	0.00	4457154.00	4457094.00	0.00	0.00	
133	5065503.00	0.00	0.00	0.00	4460771.00	4460822.00	0.00	0.00	
134	5067362.00	0.00	0.00	0.00	4461227.00	4461219.00	0.00	0.00	
135	5062067.00	0.00	0.00	0.00	4459109.00	4459092.00	0.00	0.00	
136	5072900.00	0.00	0.00	0.00	4458493.00	4458490.00	0.00	0.00	
137	5058436.00	0.00	0.00	0.00	4460598.00	4460604.00	0.00	0.00	
138	4968955.00	0.00	0.00	0.00	4455222.00	4455238.00	0.00	0.00	
139	4976156.00	0.00	0.00	0.00	4457016.00	4456993.00	0.00	0.00	
140	5005510.00	0.00	0.00	0.00	4454769.00	4454761.00	0.00	0.00	
141	4982072.00	0.00	0.00	0.00	4451268.00	4451263.00	0.00	0.00	
142	5000362.00	0.00	0.00	0.00	4451712.00	4451714.00	0.00	0.00	
143	4761849.00	0.00	0.00	0.00	4327469.00	4327468.00	0.00	0.00	
144	4759628.00	0.00	0.00	0.00	4330065.00	4330056.00	0.00	0.00	
145	4759190.00	0.00	0.00	0.00	4328487.00	4328478.00	0.00	0.00	
146	4829591.00	0.00	0.00	0.00	4343210.00	4343213.00	0.00	0.00	
147	4810703.00	0.00	0.00	0.00	4328684.00	4328686.00	0.00	0.00	
148	4650026.00	0.00	0.00	0.00	4231451.00	4231464.00	0.00	0.00	
149	4637828.00	0.00	0.00	0.00	4226865.00	4226804.00	0.00	0.00	
150	4683030.00	0.00	0.00	0.00	4251703.00	4251731.00	0.00	0.00	
151	5060717.00	0.00	0.00	0.00	4466957.00	4466972.00	0.00	0.00	
152	6044232.00	0.00	0.00	0.00	2146647.00	2146656.00	0.00	0.00	
153	6004224.00	0.00	0.00	0.00	2122130.00	2122129.00	0.00	0.00	
154	6027307.00	0.00	0.00	0.00	2122745.00	2122713.00	0.00	0.00	
155	5937523.00	0.00	0.00	0.00	2122741.00	2122770.00	0.00	0.00	
156	5878217.00	0.00	0.00	0.00	2121469.00	2121469.00	0.00	0.00	
157	5867537.00	0.00	0.00	0.00	2116635.00	2116605.00	0.00	0.00	
158	5851740.00	0.00	0.00	0.00	2004504.00	2004371.00	0.00	0.00	
159	5324361.00	0.00	0.00	0.00	3256692.00	3256087.00	0.00	0.00	
160	5155309.00	0.00	0.00	0.00	3653133.00	3653051.00	0.00	0.00	
161	5096524.00	0.00	0.00	0.00	3808956.00	3808899.00	0.00	0.00	
162	5036582.00	0.00	0.00	0.00	3909178.00	3909143.00	0.00	0.00	
163	4986421.00	0.00	0.00	0.00	3979029.00	3978999.00	0.00	0.00	
164	4945498.00	0.00	0.00	0.00	4038169.00	4038097.00	0.00	0.00	
165	4921743.00	0.00	0.00	0.00	4086937.00	4086931.00	0.00	0.00	
166	4895260.00	0.00	0.00	0.00	4128022.00	4128013.00	0.00	0.00	
167	4865195.00	0.00	0.00	0.00	4162668.00	4162612.00	0.00	0.00	
168	4860145.00	0.00	0.00	0.00	4192950.00	4192960.00	0.00	0.00	
169	4848426.00	0.00	0.00	0.00	4174445.00	4174462.00	0.00	0.00	
170	4879831.00	0.00	0.00	0.00	4180396.00	4180352.00	0.00	0.00	
171	4902411.00	0.00	0.00	0.00	4253502.00	4253500.00	0.00	0.00	
172	4903009.00	0.00	0.00	0.00	4269619.00	4269572.00	0.00	0.00	
173	4762379.00	0.00	0.00	0.00	4160285.00	4160291.00	0.00	0.00	
174	4742365.00	0.00	0.00	0.00	4154353.00	4154303.00	0.00	0.00	
175	4708168.00	0.00	0.00	0.00	4146247.00	4146311.00	0.00	0.00	
176	4703448.00	0.00	0.00	0.00	4150537.00	4150503.00	0.00	0.00	
177	4720320.00	0.00	0.00	0.00	4152809.00	4152808.00	0.00	0.00	
178	4715910.00	0.00	0.00	0.00	4155890.00	4155876.00	0.00	0.00	
