second	tx	tx_get	tx_put	tx_del	rx	rx_getSucc	rx_putSucc	rx_delSucc
104	50221352.00	0.00	0.00	0.00	44521868.00	44521880.00	0.00	0.00	
105	50684220.00	0.00	0.00	0.00	44609040.00	44608988.00	0.00	0.00	
106	50410292.00	0.00	0.00	0.00	44570380.00	44570336.00	0.00	0.00	
107	50503820.00	0.00	0.00	0.00	44602736.00	44602736.00	0.00	0.00	
108	50386452.00	0.00	0.00	0.00	44584592.00	44584536.00	0.00	0.00	
109	50303128.00	0.00	0.00	0.00	44516968.00	44516884.00	0.00	0.00	
110	50567152.00	0.00	0.00	0.00	44588336.00	44588328.00	0.00	0.00	
111	51782216.00	0.00	0.00	0.00	41113184.00	41111720.00	0.00	0.00	
112	50998232.00	0.00	0.00	0.00	44290196.00	44289532.00	0.00	0.00	
113	50696484.00	0.00	0.00	0.00	44471368.00	44470928.00	0.00	0.00	
114	50676088.00	0.00	0.00	0.00	44513484.00	44513332.00	0.00	0.00	
115	50716096.00	0.00	0.00	0.00	44557836.00	44557640.00	0.00	0.00	
116	50554912.00	0.00	0.00	0.00	44607096.00	44607056.00	0.00	0.00	
117	50644340.00	0.00	0.00	0.00	44589572.00	44589548.00	0.00	0.00	
118	50657456.00	0.00	0.00	0.00	44588028.00	44587972.00	0.00	0.00	
119	50374680.00	0.00	0.00	0.00	44587692.00	44587664.00	0.00	0.00	
120	50936448.00	0.00	0.00	0.00	44590396.00	44590320.00	0.00	0.00	
121	50540904.00	0.00	0.00	0.00	44606312.00	44606320.00	0.00	0.00	
122	48911728.00	0.00	0.00	0.00	43703760.00	43703720.00	0.00	0.00	
123	50303340.00	0.00	0.00	0.00	44260036.00	44260016.00	0.00	0.00	
124	47409184.00	0.00	0.00	0.00	42520336.00	42520264.00	0.00	0.00	
125	44961476.00	0.00	0.00	0.00	40769084.00	40769052.00	0.00	0.00	
126	43171872.00	0.00	0.00	0.00	39042420.00	39042400.00	0.00	0.00	
127	49209440.00	0.00	0.00	0.00	43656408.00	43656392.00	0.00	0.00	
128	50679560.00	0.00	0.00	0.00	44588352.00	44588336.00	0.00	0.00	
129	50610976.00	0.00	0.00	0.00	44605432.00	44605388.00	0.00	0.00	
130	50857412.00	0.00	0.00	0.00	44604888.00	44604872.00	0.00	0.00	
131	52602952.00	0.00	0.00	0.00	39835928.00	39834256.00	0.00	0.00	
132	50772804.00	0.00	0.00	0.00	44306092.00	44305388.00	0.00	0.00	
133	50815480.00	0.00	0.00	0.00	44470784.00	44470328.00	0.00	0.00	
134	51090352.00	0.00	0.00	0.00	44551744.00	44551592.00	0.00	0.00	
135	50581808.00	0.00	0.00	0.00	44559612.00	44559488.00	0.00	0.00	
136	50736288.00	0.00	0.00	0.00	44603592.00	44603496.00	0.00	0.00	
137	50695168.00	0.00	0.00	0.00	44593168.00	44593140.00	0.00	0.00	
138	50711388.00	0.00	0.00	0.00	44605248.00	44605176.00	0.00	0.00	
139	50460360.00	0.00	0.00	0.00	44563696.00	44563672.00	0.00	0.00	
140	50897456.00	0.00	0.00	0.00	44587864.00	44587784.00	0.00	0.00	
141	50602616.00	0.00	0.00	0.00	44595292.00	44595280.00	0.00	0.00	
142	50823440.00	0.00	0.00	0.00	44623880.00	44623808.00	0.00	0.00	
143	50679684.00	0.00	0.00	0.00	44609264.00	44609232.00	0.00	0.00	
144	50720376.00	0.00	0.00	0.00	44623464.00	44623448.00	0.00	0.00	
145	50753976.00	0.00	0.00	0.00	44599636.00	44599600.00	0.00	0.00	
146	48990304.00	0.00	0.00	0.00	43689548.00	43689480.00	0.00	0.00	
147	49830920.00	0.00	0.00	0.00	44050924.00	44050928.00	0.00	0.00	
148	47194196.00	0.00	0.00	0.00	42514956.00	42514936.00	0.00	0.00	
149	45476668.00	0.00	0.00	0.00	40900464.00	40900416.00	0.00	0.00	
150	43040180.00	0.00	0.00	0.00	38991344.00	38991280.00	0.00	0.00	
151	51674152.00	0.00	0.00	0.00	38171656.00	38170112.00	0.00	0.00	
152	50566420.00	0.00	0.00	0.00	44262080.00	44261436.00	0.00	0.00	
153	50839208.00	0.00	0.00	0.00	44449972.00	44449612.00	0.00	0.00	
154	50686080.00	0.00	0.00	0.00	44520260.00	44520072.00	0.00	0.00	
155	50845788.00	0.00	0.00	0.00	44576860.00	44576756.00	0.00	0.00	
156	50716284.00	0.00	0.00	0.00	44599768.00	44599664.00	0.00	0.00	
157	50836240.00	0.00	0.00	0.00	44575480.00	44575456.00	0.00	0.00	
158	50644304.00	0.00	0.00	0.00	44582056.00	44582000.00	0.00	0.00	
159	50837348.00	0.00	0.00	0.00	44572024.00	44571976.00	0.00	0.00	
160	50853528.00	0.00	0.00	0.00	44582608.00	44582548.00	0.00	0.00	
161	50567744.00	0.00	0.00	0.00	44589760.00	44589760.00	0.00	0.00	
162	50684348.00	0.00	0.00	0.00	44619840.00	44619788.00	0.00	0.00	
163	50882376.00	0.00	0.00	0.00	44624808.00	44624768.00	0.00	0.00	
164	50938216.00	0.00	0.00	0.00	44610904.00	44610868.00	0.00	0.00	
165	50926432.00	0.00	0.00	0.00	44604956.00	44604936.00	0.00	0.00	
166	50932248.00	0.00	0.00	0.00	44591188.00	44591160.00	0.00	0.00	
167	50708068.00	0.00	0.00	0.00	44596460.00	44596432.00	0.00	0.00	
168	50773932.00	0.00	0.00	0.00	44606836.00	44606816.00	0.00	0.00	
169	50821368.00	0.00	0.00	0.00	44604412.00	44604304.00	0.00	0.00	
170	49053712.00	0.00	0.00	0.00	43872424.00	43872432.00	0.00	0.00	
171	52388404.00	0.00	0.00	0.00	38789600.00	38788120.00	0.00	0.00	
172	47769300.00	0.00	0.00	0.00	42251136.00	42250556.00	0.00	0.00	
173	46322756.00	0.00	0.00	0.00	41686224.00	41685876.00	0.00	0.00	
174	46417720.00	0.00	0.00	0.00	41698368.00	41698128.00	0.00	0.00	
175	50123016.00	0.00	0.00	0.00	44162936.00	44162840.00	0.00	0.00	
176	50720888.00	0.00	0.00	0.00	44576624.00	44576520.00	0.00	0.00	
177	50818472.00	0.00	0.00	0.00	44605180.00	44605136.00	0.00	0.00	
178	50579692.00	0.00	0.00	0.00	44598608.00	44598588.00	0.00	0.00	
179	50658580.00	0.00	0.00	0.00	44609176.00	44609136.00	0.00	0.00	
180	50837472.00	0.00	0.00	0.00	44609696.00	44609632.00	0.00	0.00	
181	50927020.00	0.00	0.00	0.00	44619872.00	44619872.00	0.00	0.00	
182	50653748.00	0.00	0.00	0.00	44591940.00	44591848.00	0.00	0.00	
183	50944348.00	0.00	0.00	0.00	44604856.00	44604852.00	0.00	0.00	
184	50757992.00	0.00	0.00	0.00	44621672.00	44621636.00	0.00	0.00	
185	50837004.00	0.00	0.00	0.00	44592424.00	44592376.00	0.00	0.00	
186	50924240.00	0.00	0.00	0.00	44591980.00	44591960.00	0.00	0.00	
187	50592428.00	0.00	0.00	0.00	44567016.00	44566988.00	0.00	0.00	
188	50971900.00	0.00	0.00	0.00	44612276.00	44612236.00	0.00	0.00	
189	50861392.00	0.00	0.00	0.00	44621352.00	44621328.00	0.00	0.00	
190	51157984.00	0.00	0.00	0.00	44600020.00	44599920.00	0.00	0.00	
191	52637224.00	0.00	0.00	0.00	39594988.00	39593360.00	0.00	0.00	
192	51311312.00	0.00	0.00	0.00	44292376.00	44291720.00	0.00	0.00	
193	51136636.00	0.00	0.00	0.00	44449168.00	44448792.00	0.00	0.00	
194	49495444.00	0.00	0.00	0.00	43788032.00	43787776.00	0.00	0.00	
195	50383700.00	0.00	0.00	0.00	44221688.00	44221592.00	0.00	0.00	
196	48779612.00	0.00	0.00	0.00	43368560.00	43368484.00	0.00	0.00	
197	47253576.00	0.00	0.00	0.00	42211232.00	42211172.00	0.00	0.00	
198	45277400.00	0.00	0.00	0.00	40416256.00	40416176.00	0.00	0.00	
199	49900996.00	0.00	0.00	0.00	43861032.00	43861048.00	0.00	0.00	
200	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
