second	tx	tx_grant	tx_grant_re4wait	tx_release	tx_release_re4modfail	tx_release_re4wait	rx	rx_grantSucc	rx_queueSucc	rx_releaseSucc	rx_grantFail	rx_grantModFail	rx_releaseFail	rx_releaseModFail	rx_p4	rx_grantSucc_p4	rx_queueSucc_p4	rx_releaseSucc_p4	rx_grantFail_p4	rx_releaseFail_p4	rx_bdFail_p4	rx_mirror_p4	rx_fpga	rx_grantSucc_fpga	rx_queueSucc_fpga	rx_releaseSucc_fpga	rx_grantFail_fpga	rx_grantModFail_fpga	rx_grantModHitFail_fpga	rx_grantModNfsFail_fpga	rx_releaseFail_fpga	rx_releaseModFail_fpga	rx_releaseModHitFail_fpga	rx_releaseModNfsFail_fpga	dropped_pkt	txn_fail	txn_total	
2	32008188.00	18027136.00	8.00	13981046.00	0.00	2.00	32007622.00	13980779.00	0.00	13980754.00	4046124.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	32007656.00	13980779.00	0.00	13980754.00	4046124.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	18027138.00	
3	31985118.00	18014108.00	442.00	13970442.00	0.00	129.00	31985304.00	13970747.00	0.00	13970832.00	4043734.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	31985316.00	13970747.00	0.00	13970832.00	4043734.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	18014108.00	
4	31997912.00	18021552.00	2740.00	13973580.00	0.00	41.00	31995232.00	13973666.00	0.00	13973663.00	4047939.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	31995272.00	13973668.00	0.00	13973663.00	4047940.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	18021556.00	
5	31956644.00	17996604.00	1500.00	13958393.00	0.00	147.00	31954444.00	13958205.00	0.00	13958123.00	4038095.00	0.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	31954424.00	13958204.00	0.00	13958123.00	4038095.00	0.00	0.00	0.00	3.00	0.00	0.00	0.00	0.00	0.00	17996608.00	
6	31656576.00	17828284.00	4215.00	13823805.00	0.00	274.00	31652818.00	13824034.00	0.00	13824077.00	4004674.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	31652790.00	13824034.00	0.00	13824078.00	4004674.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00	17828284.00	
7	31630236.00	17816630.00	1704.00	13811770.00	0.00	136.00	31628074.00	13811659.00	0.00	13811619.00	4004816.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	31628100.00	13811659.00	0.00	13811620.00	4004816.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00	17816632.00	
8	30235448.00	17035580.00	994.00	13198849.00	0.00	27.00	30233816.00	13198503.00	0.00	13198637.00	3836641.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	30233784.00	13198506.00	0.00	13198640.00	3836641.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	17035576.00	
9	30155624.00	16981760.00	1677.00	13171946.00	0.00	240.00	30154100.00	13172248.00	0.00	13172071.00	3809752.00	0.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	30154076.00	13172248.00	0.00	13172071.00	3809752.00	0.00	0.00	0.00	3.00	0.00	0.00	0.00	0.00	0.00	16981764.00	
10	30361680.00	17102808.00	21.00	13258841.00	0.00	9.00	30361148.00	13258559.00	0.00	13258632.00	3843968.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	30361156.00	13258558.00	0.00	13258632.00	3843968.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	17102812.00	
11	31998844.00	18022832.00	601.00	13975225.00	0.00	188.00	31998248.00	13975347.00	0.00	13975314.00	4047622.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	31998288.00	13975347.00	0.00	13975317.00	4047623.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	18022832.00	
12	31988184.00	18014582.00	15.00	13973576.00	0.00	11.00	31988600.00	13973781.00	0.00	13973756.00	4041021.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	31988558.00	13973782.00	0.00	13973756.00	4041021.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	18014582.00	
13	32090084.00	18071608.00	27.00	14018446.00	0.00	6.00	32090008.00	14018421.00	0.00	14018404.00	4053212.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	32090040.00	14018421.00	0.00	14018404.00	4053212.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	18071612.00	
14	26490220.00	14400749.00	265554.00	11823504.00	0.00	414.00	26222218.00	11822606.00	0.00	11823798.00	2574971.00	0.00	424.00	0.00	4165314.00	1775562.00	0.00	1775545.00	613785.00	422.00	0.00	0.00	22056486.00	10047044.00	0.00	10048253.00	1961186.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	14400746.00	
15	923810.00	52689.00	817857.00	52664.00	0.00	600.00	105339.00	52652.00	0.00	52679.00	8.00	0.00	0.00	0.00	53668.00	26823.00	0.00	26837.00	8.00	0.00	0.00	0.00	51671.00	25829.00	0.00	25842.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	52689.00	
16	818774.00	0.00	818174.00	0.00	0.00	600.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
17	818825.00	0.00	818225.00	0.00	0.00	600.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
18	818734.00	0.00	818134.00	0.00	0.00	600.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
19	10896814.00	5266213.00	736969.00	4893344.00	0.00	288.00	10155687.00	4893430.00	0.00	4893234.00	368990.00	0.00	21.00	0.00	5158042.00	2394567.00	0.00	2394464.00	368990.00	21.00	0.00	0.00	4997634.00	2498864.00	0.00	2498770.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4056.00	5266214.00	
20	1999943.00	597962.00	813203.00	588778.00	0.00	0.00	1186529.00	588693.00	0.00	588869.00	8966.00	0.00	0.00	0.00	646363.00	318650.00	0.00	318747.00	8966.00	0.00	0.00	0.00	540165.00	270043.00	0.00	270122.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	37.00	597962.00	
21	818764.00	0.00	818764.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
22	818754.00	0.00	818754.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
23	818786.00	0.00	818786.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
24	9043927.00	4288582.00	759592.00	3995753.00	0.00	0.00	8281023.00	3995910.00	0.00	3995597.00	289478.00	0.00	13.00	0.00	4541107.00	2147732.00	0.00	2147562.00	245800.00	13.00	0.00	0.00	3739893.00	1848179.00	0.00	1848036.00	43678.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3696.00	4288585.00	
25	3743418.00	1496264.00	801548.00	1445606.00	0.00	0.00	2941106.00	1445446.00	0.00	1445748.00	49913.00	0.00	0.00	0.00	1702520.00	826218.00	0.00	826389.00	49913.00	0.00	0.00	0.00	1238587.00	619228.00	0.00	619359.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	400.00	1496261.00	
26	818790.00	0.00	818790.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
27	818784.00	0.00	818784.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
28	818772.00	0.00	818772.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
29	7271238.00	3325865.00	776589.00	3168785.00	0.00	0.00	6492055.00	3168988.00	0.00	3168663.00	154386.00	0.00	3.00	0.00	3826623.00	1836199.00	0.00	1836035.00	154386.00	3.00	0.00	0.00	2665417.00	1332789.00	0.00	1332628.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3051.00	3325866.00	
30	5621003.00	2469036.00	788303.00	2363664.00	0.00	0.00	4831208.00	2363461.00	0.00	2363780.00	103970.00	0.00	3.00	0.00	2902648.00	1399256.00	0.00	1399419.00	103970.00	3.00	0.00	0.00	1928566.00	964205.00	0.00	964361.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1045.00	2469036.00	
31	818809.00	0.00	818809.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
32	818810.00	0.00	818810.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
33	818718.00	0.00	818718.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
34	5665357.00	2481022.00	790384.00	2393951.00	0.00	0.00	4872957.00	2394111.00	0.00	2393818.00	85014.00	0.00	4.00	0.00	2992203.00	1453678.00	0.00	1453507.00	85014.00	4.00	0.00	0.00	1880744.00	940433.00	0.00	940311.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2353.00	2481023.00	
35	7290850.00	3332113.00	776873.00	3181864.00	0.00	0.00	6511902.00	3181703.00	0.00	3181990.00	148210.00	0.00	3.00	0.00	4038865.00	1945240.00	0.00	1945412.00	148210.00	3.00	0.00	0.00	2473041.00	1236463.00	0.00	1236578.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1743.00	3332113.00	
36	818767.00	0.00	818767.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
37	818787.00	0.00	818787.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
38	818745.00	0.00	818745.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
39	4451807.00	1849097.00	799610.00	1803100.00	0.00	0.00	3650642.00	1803182.00	0.00	1802992.00	44466.00	0.00	1.00	0.00	2311574.00	1133609.00	0.00	1133498.00	44466.00	1.00	0.00	0.00	1339067.00	669573.00	0.00	669494.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1733.00	1849099.00	
40	8520301.00	3959440.00	770064.00	3790797.00	0.00	0.00	7747703.00	3790715.00	0.00	3790902.00	166079.00	0.00	2.00	0.00	4926618.00	2380214.00	0.00	2380323.00	166079.00	2.00	0.00	0.00	2821080.00	1410501.00	0.00	1410579.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2363.00	3959439.00	
41	818793.00	0.00	818793.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
42	818770.00	0.00	818770.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
43	818756.00	0.00	818756.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
44	3567233.00	1393112.00	805492.00	1368629.00	0.00	0.00	2760621.00	1368717.00	0.00	1368535.00	23364.00	0.00	1.00	0.00	1771796.00	874268.00	0.00	874163.00	23364.00	1.00	0.00	0.00	988821.00	494449.00	0.00	494372.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1313.00	1393112.00	
45	9502177.00	4453656.00	765798.00	4282723.00	0.00	0.00	8733408.00	4282635.00	0.00	4282814.00	167955.00	0.00	3.00	0.00	5602837.00	2717389.00	0.00	2717490.00	167955.00	3.00	0.00	0.00	3130571.00	1565247.00	0.00	1565324.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2783.00	4453656.00	
46	818759.00	0.00	818759.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
47	818798.00	0.00	818798.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
48	818771.00	0.00	818771.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
49	2774824.00	987995.00	810049.00	976780.00	0.00	0.00	1963916.00	976816.00	0.00	976716.00	10376.00	0.00	3.00	0.00	1273531.00	631605.00	0.00	631547.00	10376.00	3.00	0.00	0.00	690380.00	345211.00	0.00	345169.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	963.00	987996.00	
50	10186249.00	4795639.00	763490.00	4627120.00	0.00	0.00	9419519.00	4627086.00	0.00	4627174.00	165263.00	0.00	6.00	0.00	6078987.00	2956833.00	0.00	2956885.00	165263.00	6.00	0.00	0.00	3340543.00	1670254.00	0.00	1670289.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3133.00	4795639.00	
51	981931.00	81846.00	818248.00	81837.00	0.00	0.00	163684.00	81836.00	0.00	81838.00	8.00	0.00	0.00	0.00	49140.00	24569.00	0.00	24569.00	2.00	0.00	0.00	0.00	114542.00	57267.00	0.00	57269.00	6.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	81846.00	
52	936736.00	59191.00	818364.00	59181.00	0.00	0.00	118373.00	59181.00	0.00	59181.00	10.00	0.00	0.00	0.00	57369.00	28684.00	0.00	28684.00	1.00	0.00	0.00	0.00	61003.00	30497.00	0.00	30497.00	9.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	59191.00	
53	937177.00	59407.00	818378.00	59392.00	0.00	0.00	118798.00	59391.00	0.00	59392.00	15.00	0.00	0.00	0.00	57847.00	28922.00	0.00	28923.00	2.00	0.00	0.00	0.00	60951.00	30469.00	0.00	30469.00	13.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	59407.00	
54	4169491.00	1715676.00	799177.00	1654638.00	0.00	0.00	3370045.00	1654854.00	0.00	1654490.00	60679.00	0.00	10.00	0.00	1673364.00	806570.00	0.00	806418.00	60366.00	10.00	0.00	0.00	1696669.00	848284.00	0.00	848072.00	313.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	728.00	1715678.00	
55	28985676.00	15478953.00	261781.00	13244944.00	0.00	0.00	28722808.00	13245782.00	0.00	13244374.00	2232423.00	0.00	105.00	0.00	15490971.00	6630703.00	0.00	6629980.00	2230184.00	104.00	0.00	0.00	13231713.00	6615079.00	0.00	6614394.00	2239.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	3364.00	15478960.00	
56	31326832.00	17063008.00	53291.00	14210532.00	0.00	0.00	31273112.00	14210252.00	0.00	14210282.00	2852336.00	0.00	92.00	0.00	18278292.00	7714066.00	0.00	7714050.00	2850083.00	92.00	0.00	0.00	12994671.00	6496186.00	0.00	6496232.00	2253.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	17063008.00	
57	30948892.00	16809584.00	88570.00	14050740.00	0.00	0.00	30860552.00	14050805.00	0.00	14050815.00	2758776.00	0.00	59.00	0.00	18805360.00	8024297.00	0.00	8024275.00	2756730.00	58.00	0.00	0.00	12055097.00	6026508.00	0.00	6026542.00	2046.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	16809584.00	
58	30672692.00	16610593.00	123932.00	13938166.00	0.00	0.00	30548520.00	13938078.00	0.00	13938046.00	2672332.00	0.00	51.00	0.00	19003368.00	8166282.00	0.00	8166293.00	2670742.00	50.00	0.00	0.00	11545139.00	5771795.00	0.00	5771752.00	1590.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	16610595.00	
59	30296104.00	16359504.00	157446.00	13779153.00	0.00	0.00	30138608.00	13779131.00	0.00	13779135.00	2580252.00	0.00	45.00	0.00	18947080.00	8184059.00	0.00	8184045.00	2578932.00	43.00	0.00	0.00	11191484.00	5595072.00	0.00	5595090.00	1320.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	15.00	16359507.00	
60	30194252.00	16281643.00	173661.00	13738948.00	0.00	0.00	30020724.00	13739047.00	0.00	13738985.00	2542520.00	0.00	55.00	0.00	18974892.00	8216761.00	0.00	8216780.00	2541301.00	51.00	0.00	0.00	11045715.00	5522287.00	0.00	5522205.00	1219.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	166.00	16281646.00	
61	30134444.00	16249719.00	172530.00	13712195.00	0.00	0.00	29961922.00	13712181.00	0.00	13712220.00	2537415.00	0.00	46.00	0.00	18979502.00	8221554.00	0.00	8221524.00	2536384.00	40.00	0.00	0.00	10982360.00	5490627.00	0.00	5490696.00	1031.00	0.00	0.00	0.00	6.00	0.00	0.00	0.00	0.00	176.00	16249720.00	
62	30215860.00	16295527.00	171391.00	13748943.00	0.00	0.00	30044226.00	13748976.00	0.00	13748839.00	2546323.00	0.00	27.00	0.00	19059844.00	8257179.00	0.00	8257144.00	2545498.00	25.00	0.00	0.00	10984322.00	5491797.00	0.00	5491698.00	825.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	175.00	16295529.00	
63	30190624.00	16283924.00	170238.00	13736463.00	0.00	0.00	30019952.00	13736290.00	0.00	13736336.00	2547268.00	0.00	19.00	0.00	19077112.00	8265261.00	0.00	8265269.00	2546563.00	18.00	0.00	0.00	10942802.00	5471029.00	0.00	5471067.00	705.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	177.00	16283924.00	
64	30212998.00	16296201.00	169824.00	13746972.00	0.00	0.00	30042956.00	13746942.00	0.00	13746938.00	2549090.00	0.00	23.00	0.00	19115916.00	8283752.00	0.00	8283743.00	2548401.00	19.00	0.00	0.00	10927078.00	5463190.00	0.00	5463195.00	689.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	170.00	16296204.00	
65	30219330.00	16299774.00	169777.00	13749778.00	0.00	0.00	30049592.00	13749814.00	0.00	13749820.00	2549824.00	0.00	18.00	0.00	19135176.00	8293002.00	0.00	8293005.00	2549154.00	16.00	0.00	0.00	10914300.00	5456812.00	0.00	5456816.00	670.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	168.00	16299777.00	
66	30225028.00	16302262.00	170071.00	13752694.00	0.00	0.00	30054898.00	13752777.00	0.00	13752714.00	2549398.00	0.00	14.00	0.00	19152728.00	8301945.00	0.00	8301920.00	2548852.00	10.00	0.00	0.00	10902178.00	5450834.00	0.00	5450795.00	546.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	171.00	16302266.00	
67	30163664.00	16268928.00	169920.00	13724818.00	0.00	0.00	29993812.00	13724872.00	0.00	13724930.00	2543992.00	0.00	20.00	0.00	19120804.00	8288629.00	0.00	8288647.00	2543511.00	18.00	0.00	0.00	10873009.00	5436243.00	0.00	5436283.00	481.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	171.00	16268927.00	
68	30199436.00	16288174.00	170317.00	13740944.00	0.00	0.00	30028612.00	13740797.00	0.00	13740732.00	2547015.00	0.00	25.00	0.00	19142068.00	8297749.00	0.00	8297733.00	2546562.00	22.00	0.00	0.00	10886503.00	5443048.00	0.00	5442999.00	453.00	0.00	0.00	0.00	3.00	0.00	0.00	0.00	0.00	173.00	16288176.00	
69	30238768.00	16310501.00	169878.00	13758389.00	0.00	0.00	30068758.00	13758361.00	0.00	13758357.00	2551942.00	0.00	19.00	0.00	19161224.00	8304877.00	0.00	8304850.00	2551480.00	17.00	0.00	0.00	10907456.00	5453484.00	0.00	5453508.00	462.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	172.00	16310501.00	
70	30202168.00	16290622.00	169902.00	13741646.00	0.00	0.00	30031816.00	13741575.00	0.00	13741454.00	2548770.00	0.00	24.00	0.00	19126360.00	8289041.00	0.00	8288993.00	2548309.00	18.00	0.00	0.00	10905461.00	5452534.00	0.00	5452461.00	461.00	0.00	0.00	0.00	6.00	0.00	0.00	0.00	0.00	172.00	16290624.00	
71	30260128.00	16322131.00	169898.00	13768099.00	0.00	0.00	30090020.00	13767992.00	0.00	13768076.00	2553819.00	0.00	25.00	0.00	19150252.00	8298411.00	0.00	8298461.00	2553358.00	22.00	0.00	0.00	10939661.00	5469582.00	0.00	5469615.00	461.00	0.00	0.00	0.00	3.00	0.00	0.00	0.00	0.00	169.00	16322130.00	
72	30215664.00	16297955.00	169966.00	13747745.00	0.00	0.00	30046352.00	13748166.00	0.00	13748094.00	2550084.00	0.00	21.00	0.00	19108844.00	8279637.00	0.00	8279565.00	2549623.00	18.00	0.00	0.00	10937523.00	5468530.00	0.00	5468529.00	461.00	0.00	0.00	0.00	3.00	0.00	0.00	0.00	0.00	171.00	16297958.00	
73	30240760.00	16310898.00	170062.00	13759801.00	0.00	0.00	30070688.00	13759836.00	0.00	13759795.00	2550964.00	0.00	28.00	0.00	19117040.00	8283236.00	0.00	8283243.00	2550535.00	25.00	0.00	0.00	10953584.00	5476600.00	0.00	5476552.00	429.00	0.00	0.00	0.00	3.00	0.00	0.00	0.00	0.00	172.00	16310900.00	
74	30210028.00	16294244.00	170297.00	13745489.00	0.00	0.00	30039340.00	13745343.00	0.00	13745321.00	2548593.00	0.00	33.00	0.00	19090278.00	8271040.00	0.00	8271050.00	2548157.00	31.00	0.00	0.00	10949012.00	5474303.00	0.00	5474270.00	436.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	174.00	16294245.00	
75	30219612.00	16299353.00	170090.00	13750170.00	0.00	0.00	30049404.00	13750163.00	0.00	13750136.00	2549012.00	0.00	27.00	0.00	19084694.00	8267982.00	0.00	8267966.00	2548722.00	24.00	0.00	0.00	10964644.00	5482181.00	0.00	5482170.00	290.00	0.00	0.00	0.00	3.00	0.00	0.00	0.00	0.00	171.00	16299353.00	
76	30156608.00	16265599.00	169985.00	13721026.00	0.00	0.00	29986568.00	13721050.00	0.00	13721000.00	2544401.00	0.00	27.00	0.00	19044054.00	8249983.00	0.00	8249941.00	2544105.00	25.00	0.00	0.00	10942423.00	5471067.00	0.00	5471058.00	296.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	166.00	16265599.00	
77	30218340.00	16299103.00	169877.00	13749362.00	0.00	0.00	30047846.00	13749058.00	0.00	13749156.00	2549607.00	0.00	26.00	0.00	19089336.00	8269975.00	0.00	8270026.00	2549312.00	22.00	0.00	0.00	10958513.00	5479083.00	0.00	5479131.00	295.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	166.00	16299109.00	
78	29226510.00	15761842.00	169244.00	13295423.00	0.00	0.00	29057380.00	13295582.00	0.00	13295469.00	2466208.00	0.00	25.00	0.00	18467676.00	8000896.00	0.00	8000808.00	2465946.00	25.00	0.00	0.00	10589609.00	5294686.00	0.00	5294661.00	262.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	169.00	15761837.00	
79	29828764.00	16088887.00	168617.00	13571260.00	0.00	0.00	29660176.00	13571350.00	0.00	13571351.00	2517437.00	0.00	14.00	0.00	18882548.00	8182676.00	0.00	8182701.00	2517157.00	13.00	0.00	0.00	10777605.00	5388674.00	0.00	5388650.00	280.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	174.00	16088890.00	
80	29258402.00	15780965.00	167764.00	13309673.00	0.00	0.00	29091034.00	13309902.00	0.00	13309851.00	2471178.00	0.00	17.00	0.00	18534416.00	8031723.00	0.00	8031689.00	2470987.00	16.00	0.00	0.00	10556533.00	5278179.00	0.00	5278162.00	191.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	173.00	15780967.00	
